Rec #,Date/Time,Temperature(degC),Pressure(psi)
1,3-8-2023 11:58:20,3.25,0.153
2,3-8-2023 12:03:20,3.13,0.152
3,3-8-2023 12:08:20,3.06,0.153
4,3-8-2023 12:13:20,3.13,0.153
5,3-8-2023 12:18:20,3.13,0.153
6,3-8-2023 12:23:20,3.06,0.152
7,3-8-2023 12:28:20,3.13,0.152
8,3-8-2023 12:33:20,3.13,0.153
9,3-8-2023 12:38:20,3.13,0.153
10,3-8-2023 12:43:20,3.13,0.153
11,3-8-2023 12:48:20,3.13,0.152
12,3-8-2023 12:53:20,3.13,0.152
13,3-8-2023 12:58:20,3.13,0.153
14,3-8-2023 13:03:20,3.13,0.153
15,3-8-2023 13:08:20,3.13,0.153
16,3-8-2023 13:13:20,3.06,0.152
17,3-8-2023 13:18:20,3.06,0.153
18,3-8-2023 13:23:20,3.06,0.152
19,3-8-2023 13:28:20,3.06,0.153
20,3-8-2023 13:33:20,3.06,0.153
21,3-8-2023 13:38:20,3.13,0.153
22,3-8-2023 13:43:20,3.06,0.153
23,3-8-2023 13:48:20,3.13,0.153
24,3-8-2023 13:53:20,3.06,0.153
25,3-8-2023 13:58:20,3.13,0.152
26,3-8-2023 14:03:20,3.13,0.153
27,3-8-2023 14:08:20,3.13,0.153
28,3-8-2023 14:13:20,3.13,0.153
29,3-8-2023 14:18:20,3.13,0.153
30,3-8-2023 14:23:20,3.13,0.153
31,3-8-2023 14:28:20,3.13,0.154
32,3-8-2023 14:33:20,3.13,0.153
33,3-8-2023 14:38:20,3.13,0.153
34,3-8-2023 14:43:20,3.13,0.153
35,3-8-2023 14:48:20,3.13,0.153
36,3-8-2023 14:53:20,3.13,0.154
37,3-8-2023 14:58:20,3.13,0.154
38,3-8-2023 15:03:20,3.13,0.154
39,3-8-2023 15:08:20,3.13,0.154
40,3-8-2023 15:13:20,3.13,0.153
41,3-8-2023 15:18:20,3.13,0.154
42,3-8-2023 15:23:20,3.06,0.153
43,3-8-2023 15:28:20,3.06,0.154
44,3-8-2023 15:33:20,3.13,0.154
45,3-8-2023 15:38:20,3.13,0.153
46,3-8-2023 15:43:20,3.06,0.153
47,3-8-2023 15:48:20,3.13,0.154
48,3-8-2023 15:53:20,3.13,0.154
49,3-8-2023 15:58:20,3.06,0.154
50,3-8-2023 16:03:20,3.13,0.153
51,3-8-2023 16:08:20,3.06,0.154
52,3-8-2023 16:13:20,3.13,0.154
53,3-8-2023 16:18:20,3.06,0.154
54,3-8-2023 16:23:20,3.13,0.154
55,3-8-2023 16:28:20,3.06,0.154
56,3-8-2023 16:33:20,3.06,0.154
57,3-8-2023 16:38:20,3.06,0.153
58,3-8-2023 16:43:20,3.06,0.154
59,3-8-2023 16:48:20,3.06,0.154
60,3-8-2023 16:53:20,3.06,0.154
61,3-8-2023 16:58:20,3.06,0.154
62,3-8-2023 17:03:20,3.06,0.154
63,3-8-2023 17:08:20,3.06,0.153
64,3-8-2023 17:13:20,3.06,0.153
65,3-8-2023 17:18:20,3.06,0.154
66,3-8-2023 17:23:20,3.06,0.153
67,3-8-2023 17:28:20,3.06,0.154
68,3-8-2023 17:33:20,3.06,0.154
69,3-8-2023 17:38:20,3.06,0.154
70,3-8-2023 17:43:20,3,0.154
71,3-8-2023 17:48:20,3,0.153
72,3-8-2023 17:53:20,3,0.154
73,3-8-2023 17:58:20,3,0.153
74,3-8-2023 18:03:20,3,0.154
75,3-8-2023 18:08:20,3,0.154
76,3-8-2023 18:13:20,3,0.154
77,3-8-2023 18:18:20,3,0.154
78,3-8-2023 18:23:20,3,0.154
79,3-8-2023 18:28:20,2.94,0.154
80,3-8-2023 18:33:20,2.94,0.153
81,3-8-2023 18:38:20,2.94,0.154
82,3-8-2023 18:43:20,2.94,0.153
83,3-8-2023 18:48:20,2.94,0.153
84,3-8-2023 18:53:20,2.94,0.154
85,3-8-2023 18:58:20,2.94,0.153
86,3-8-2023 19:03:20,2.94,0.153
87,3-8-2023 19:08:20,2.94,0.154
88,3-8-2023 19:13:20,2.94,0.154
89,3-8-2023 19:18:20,2.94,0.153
90,3-8-2023 19:23:20,2.94,0.153
91,3-8-2023 19:28:20,2.94,0.153
92,3-8-2023 19:33:20,2.94,0.154
93,3-8-2023 19:38:20,2.88,0.153
94,3-8-2023 19:43:20,2.88,0.153
95,3-8-2023 19:48:20,2.88,0.153
96,3-8-2023 19:53:20,2.88,0.153
97,3-8-2023 19:58:20,2.94,0.153
98,3-8-2023 20:03:20,2.94,0.154
99,3-8-2023 20:08:20,2.94,0.154
100,3-8-2023 20:13:20,2.88,0.153
101,3-8-2023 20:18:20,2.88,0.153
102,3-8-2023 20:23:20,2.94,0.153
103,3-8-2023 20:28:20,2.88,0.154
104,3-8-2023 20:33:20,2.94,0.153
105,3-8-2023 20:38:20,2.94,0.153
106,3-8-2023 20:43:20,2.88,0.154
107,3-8-2023 20:48:20,2.88,0.153
108,3-8-2023 20:53:20,2.88,0.153
109,3-8-2023 20:58:20,2.88,0.154
110,3-8-2023 21:03:20,2.88,0.154
111,3-8-2023 21:08:20,2.88,0.153
112,3-8-2023 21:13:20,2.88,0.154
113,3-8-2023 21:18:20,2.88,0.153
114,3-8-2023 21:23:20,2.88,0.154
115,3-8-2023 21:28:20,2.88,0.153
116,3-8-2023 21:33:20,2.88,0.153
117,3-8-2023 21:38:20,2.88,0.153
118,3-8-2023 21:43:20,2.88,0.153
119,3-8-2023 21:48:20,2.88,0.154
120,3-8-2023 21:53:20,2.88,0.153
121,3-8-2023 21:58:20,2.88,0.154
122,3-8-2023 22:03:20,2.81,0.153
123,3-8-2023 22:08:20,2.88,0.154
124,3-8-2023 22:13:20,2.88,0.153
125,3-8-2023 22:18:20,2.88,0.154
126,3-8-2023 22:23:20,2.88,0.153
127,3-8-2023 22:28:20,2.88,0.153
128,3-8-2023 22:33:20,2.88,0.153
129,3-8-2023 22:38:20,2.88,0.154
130,3-8-2023 22:43:20,2.88,0.153
131,3-8-2023 22:48:20,2.88,0.153
132,3-8-2023 22:53:20,2.88,0.153
133,3-8-2023 22:58:20,2.88,0.153
134,3-8-2023 23:03:20,2.88,0.153
135,3-8-2023 23:08:20,2.88,0.153
136,3-8-2023 23:13:20,2.88,0.153
137,3-8-2023 23:18:20,2.88,0.153
138,3-8-2023 23:23:20,2.88,0.154
139,3-8-2023 23:28:20,2.88,0.153
140,3-8-2023 23:33:20,2.88,0.153
141,3-8-2023 23:38:20,2.88,0.153
142,3-8-2023 23:43:20,2.88,0.153
143,3-8-2023 23:48:20,2.88,0.153
144,3-8-2023 23:53:20,2.81,0.153
145,3-8-2023 23:58:20,2.88,0.153
146,3-9-2023 0:03:20,2.88,0.153
147,3-9-2023 0:08:20,2.88,0.153
148,3-9-2023 0:13:20,2.88,0.153
149,3-9-2023 0:18:20,2.88,0.152
150,3-9-2023 0:23:20,2.88,0.153
151,3-9-2023 0:28:20,2.88,0.153
152,3-9-2023 0:33:20,2.88,0.152
153,3-9-2023 0:38:20,2.88,0.153
154,3-9-2023 0:43:20,2.88,0.153
155,3-9-2023 0:48:20,2.88,0.153
156,3-9-2023 0:53:20,2.88,0.152
157,3-9-2023 0:58:20,2.88,0.153
158,3-9-2023 1:03:20,2.88,0.153
159,3-9-2023 1:08:20,2.88,0.153
160,3-9-2023 1:13:20,2.88,0.153
161,3-9-2023 1:18:20,2.88,0.153
162,3-9-2023 1:23:20,2.88,0.152
163,3-9-2023 1:28:20,2.88,0.154
164,3-9-2023 1:33:20,2.88,0.153
165,3-9-2023 1:38:20,2.88,0.153
166,3-9-2023 1:43:20,2.88,0.153
167,3-9-2023 1:48:20,2.88,0.153
168,3-9-2023 1:53:20,2.88,0.153
169,3-9-2023 1:58:20,2.88,0.153
170,3-9-2023 2:03:20,2.88,0.153
171,3-9-2023 2:08:20,2.81,0.153
172,3-9-2023 2:13:20,2.88,0.153
173,3-9-2023 2:18:20,2.88,0.153
174,3-9-2023 2:23:20,2.81,0.153
175,3-9-2023 2:28:20,2.81,0.154
176,3-9-2023 2:33:20,2.81,0.153
177,3-9-2023 2:38:20,2.81,0.153
178,3-9-2023 2:43:20,2.81,0.154
179,3-9-2023 2:48:20,2.81,0.153
180,3-9-2023 2:53:20,2.81,0.153
181,3-9-2023 2:58:20,2.81,0.153
182,3-9-2023 3:03:20,2.81,0.153
183,3-9-2023 3:08:20,2.81,0.153
184,3-9-2023 3:13:20,2.81,0.153
185,3-9-2023 3:18:20,2.81,0.153
186,3-9-2023 3:23:20,2.81,0.154
187,3-9-2023 3:28:20,2.81,0.153
188,3-9-2023 3:33:20,2.81,0.153
189,3-9-2023 3:38:20,2.81,0.153
190,3-9-2023 3:43:20,2.81,0.152
191,3-9-2023 3:48:20,2.81,0.153
192,3-9-2023 3:53:20,2.81,0.152
193,3-9-2023 3:58:20,2.81,0.153
194,3-9-2023 4:03:20,2.81,0.153
195,3-9-2023 4:08:20,2.81,0.153
196,3-9-2023 4:13:20,2.81,0.153
197,3-9-2023 4:18:20,2.81,0.153
198,3-9-2023 4:23:20,2.81,0.153
199,3-9-2023 4:28:20,2.81,0.153
200,3-9-2023 4:33:20,2.81,0.152
201,3-9-2023 4:38:20,2.81,0.153
202,3-9-2023 4:43:20,2.81,0.153
203,3-9-2023 4:48:20,2.81,0.153
204,3-9-2023 4:53:20,2.81,0.153
205,3-9-2023 4:58:20,2.81,0.152
206,3-9-2023 5:03:20,2.81,0.153
207,3-9-2023 5:08:20,2.81,0.153
208,3-9-2023 5:13:20,2.81,0.152
209,3-9-2023 5:18:20,2.81,0.153
210,3-9-2023 5:23:20,2.81,0.152
211,3-9-2023 5:28:20,2.81,0.152
212,3-9-2023 5:33:20,2.81,0.152
213,3-9-2023 5:38:20,2.81,0.153
214,3-9-2023 5:43:20,2.81,0.153
215,3-9-2023 5:48:20,2.81,0.153
216,3-9-2023 5:53:20,2.75,0.152
217,3-9-2023 5:58:20,2.81,0.153
218,3-9-2023 6:03:20,2.75,0.152
219,3-9-2023 6:08:20,2.75,0.153
220,3-9-2023 6:13:20,2.81,0.153
221,3-9-2023 6:18:20,2.81,0.153
222,3-9-2023 6:23:20,2.75,0.153
223,3-9-2023 6:28:20,2.81,0.152
224,3-9-2023 6:33:20,2.81,0.152
225,3-9-2023 6:38:20,2.81,0.152
226,3-9-2023 6:43:20,2.81,0.152
227,3-9-2023 6:48:20,2.75,0.153
228,3-9-2023 6:53:20,2.81,0.152
229,3-9-2023 6:58:20,2.81,0.152
230,3-9-2023 7:03:20,2.81,0.152
231,3-9-2023 7:08:20,2.75,0.152
232,3-9-2023 7:13:20,2.75,0.153
233,3-9-2023 7:18:20,2.75,0.153
234,3-9-2023 7:23:20,2.75,0.152
235,3-9-2023 7:28:20,2.75,0.152
236,3-9-2023 7:33:20,2.75,0.152
237,3-9-2023 7:38:20,2.75,0.152
238,3-9-2023 7:43:20,2.75,0.152
239,3-9-2023 7:48:20,2.75,0.152
240,3-9-2023 7:53:20,2.75,0.152
241,3-9-2023 7:58:20,2.81,0.153
242,3-9-2023 8:03:20,2.81,0.152
243,3-9-2023 8:08:20,2.81,0.151
244,3-9-2023 8:13:20,2.81,0.152
245,3-9-2023 8:18:20,2.81,0.152
246,3-9-2023 8:23:20,2.81,0.152
247,3-9-2023 8:28:20,2.81,0.153
248,3-9-2023 8:33:20,2.88,0.152
249,3-9-2023 8:38:20,2.81,0.152
250,3-9-2023 8:43:20,2.81,0.152
251,3-9-2023 8:48:20,2.81,0.152
252,3-9-2023 8:53:20,2.88,0.152
253,3-9-2023 8:58:20,2.88,0.152
254,3-9-2023 9:03:20,2.88,0.152
255,3-9-2023 9:08:20,2.88,0.152
256,3-9-2023 9:13:20,2.88,0.152
257,3-9-2023 9:18:20,2.94,0.152
258,3-9-2023 9:23:20,2.94,0.152
259,3-9-2023 9:28:20,2.88,0.152
260,3-9-2023 9:33:20,2.94,0.151
261,3-9-2023 9:38:20,2.94,0.152
262,3-9-2023 9:43:20,2.94,0.152
263,3-9-2023 9:48:20,3,0.152
264,3-9-2023 9:53:20,2.94,0.152
265,3-9-2023 9:58:20,2.94,0.152
266,3-9-2023 10:03:20,2.94,0.152
267,3-9-2023 10:08:20,3,0.152
268,3-9-2023 10:13:20,3,0.152
269,3-9-2023 10:18:20,3,0.151
270,3-9-2023 10:23:20,3,0.152
271,3-9-2023 10:28:20,3,0.152
272,3-9-2023 10:33:20,3,0.151
273,3-9-2023 10:38:20,3.06,0.152
274,3-9-2023 10:43:20,3.06,0.152
275,3-9-2023 10:48:20,3,0.152
276,3-9-2023 10:53:20,3,0.152
277,3-9-2023 10:58:20,3,0.152
278,3-9-2023 11:03:20,3,0.152
279,3-9-2023 11:08:20,3,0.152
280,3-9-2023 11:13:20,3,0.152
281,3-9-2023 11:18:20,3.06,0.153
282,3-9-2023 11:23:20,3.06,0.153
283,3-9-2023 11:28:20,3.06,0.152
284,3-9-2023 11:33:20,3.06,0.152
285,3-9-2023 11:38:20,3.06,0.152
286,3-9-2023 11:43:20,3.06,0.152
287,3-9-2023 11:48:20,3.13,0.153
288,3-9-2023 11:53:20,3.13,0.152
289,3-9-2023 11:58:20,3.13,0.152
290,3-9-2023 12:03:20,3.13,0.152
291,3-9-2023 12:08:20,3.19,0.153
292,3-9-2023 12:13:20,3.19,0.152
293,3-9-2023 12:18:20,3.19,0.153
294,3-9-2023 12:23:20,3.19,0.153
295,3-9-2023 12:28:20,3.19,0.153
296,3-9-2023 12:33:20,3.19,0.153
297,3-9-2023 12:38:20,3.25,0.153
298,3-9-2023 12:43:20,3.25,0.153
299,3-9-2023 12:48:20,3.25,0.152
300,3-9-2023 12:53:20,3.25,0.153
301,3-9-2023 12:58:20,3.19,0.152
302,3-9-2023 13:03:20,3.25,0.154
303,3-9-2023 13:08:20,3.19,0.153
304,3-9-2023 13:13:20,3.19,0.153
305,3-9-2023 13:18:20,3.25,0.153
306,3-9-2023 13:23:20,3.19,0.153
307,3-9-2023 13:28:20,3.19,0.154
308,3-9-2023 13:33:20,3.19,0.153
309,3-9-2023 13:38:20,3.19,0.154
310,3-9-2023 13:43:20,3.19,0.153
311,3-9-2023 13:48:20,3.19,0.154
312,3-9-2023 13:53:20,3.19,0.153
313,3-9-2023 13:58:20,3.19,0.154
314,3-9-2023 14:03:20,3.19,0.153
315,3-9-2023 14:08:20,3.19,0.154
316,3-9-2023 14:13:20,3.19,0.154
317,3-9-2023 14:18:20,3.25,0.154
318,3-9-2023 14:23:20,3.25,0.154
319,3-9-2023 14:28:20,3.19,0.154
320,3-9-2023 14:33:20,3.19,0.154
321,3-9-2023 14:38:20,3.19,0.154
322,3-9-2023 14:43:20,3.25,0.154
323,3-9-2023 14:48:20,3.25,0.155
324,3-9-2023 14:53:20,3.25,0.155
325,3-9-2023 14:58:20,3.25,0.155
326,3-9-2023 15:03:20,3.25,0.155
327,3-9-2023 15:08:20,3.31,0.154
328,3-9-2023 15:13:20,3.25,0.155
329,3-9-2023 15:18:20,3.31,0.154
330,3-9-2023 15:23:20,3.25,0.155
331,3-9-2023 15:28:20,3.25,0.154
332,3-9-2023 15:33:20,3.25,0.155
333,3-9-2023 15:38:20,3.25,0.155
334,3-9-2023 15:43:20,3.25,0.155
335,3-9-2023 15:48:20,3.25,0.155
336,3-9-2023 15:53:20,3.25,0.156
337,3-9-2023 15:58:20,3.25,0.155
338,3-9-2023 16:03:20,3.25,0.155
339,3-9-2023 16:08:20,3.25,0.155
340,3-9-2023 16:13:20,3.19,0.156
341,3-9-2023 16:18:20,3.19,0.155
342,3-9-2023 16:23:20,3.25,0.156
343,3-9-2023 16:28:20,3.25,0.155
344,3-9-2023 16:33:20,3.25,0.156
345,3-9-2023 16:38:20,3.25,0.155
346,3-9-2023 16:43:20,3.19,0.156
347,3-9-2023 16:48:20,3.19,0.155
348,3-9-2023 16:53:20,3.19,0.155
349,3-9-2023 16:58:20,3.19,0.155
350,3-9-2023 17:03:20,3.19,0.156
351,3-9-2023 17:08:20,3.19,0.155
352,3-9-2023 17:13:20,3.25,0.156
353,3-9-2023 17:18:20,3.19,0.156
354,3-9-2023 17:23:20,3.19,0.156
355,3-9-2023 17:28:20,3.19,0.156
356,3-9-2023 17:33:20,3.19,0.156
357,3-9-2023 17:38:20,3.19,0.156
358,3-9-2023 17:43:20,3.19,0.156
359,3-9-2023 17:48:20,3.19,0.155
360,3-9-2023 17:53:20,3.13,0.156
361,3-9-2023 17:58:20,3.19,0.155
362,3-9-2023 18:03:20,3.13,0.156
363,3-9-2023 18:08:20,3.13,0.157
364,3-9-2023 18:13:20,3.13,0.156
365,3-9-2023 18:18:20,3.13,0.156
366,3-9-2023 18:23:20,3.13,0.156
367,3-9-2023 18:28:20,3.13,0.156
368,3-9-2023 18:33:20,3.13,0.156
369,3-9-2023 18:38:20,3.13,0.156
370,3-9-2023 18:43:20,3.13,0.156
371,3-9-2023 18:48:20,3.13,0.156
372,3-9-2023 18:53:20,3.13,0.157
373,3-9-2023 18:58:20,3.13,0.156
374,3-9-2023 19:03:20,3.13,0.156
375,3-9-2023 19:08:20,3.13,0.156
376,3-9-2023 19:13:20,3.13,0.157
377,3-9-2023 19:18:20,3.13,0.156
378,3-9-2023 19:23:20,3.13,0.156
379,3-9-2023 19:28:20,3.13,0.157
380,3-9-2023 19:33:20,3.13,0.157
381,3-9-2023 19:38:20,3.13,0.157
382,3-9-2023 19:43:20,3.06,0.156
383,3-9-2023 19:48:20,3.06,0.156
384,3-9-2023 19:53:20,3.06,0.157
385,3-9-2023 19:58:20,3.06,0.157
386,3-9-2023 20:03:20,3.06,0.157
387,3-9-2023 20:08:20,3.06,0.157
388,3-9-2023 20:13:20,3.06,0.157
389,3-9-2023 20:18:20,3.13,0.157
390,3-9-2023 20:23:20,3.06,0.156
391,3-9-2023 20:28:20,3.06,0.157
392,3-9-2023 20:33:20,3.06,0.157
393,3-9-2023 20:38:20,3.06,0.157
394,3-9-2023 20:43:20,3.13,0.157
395,3-9-2023 20:48:20,3.06,0.157
396,3-9-2023 20:53:20,3.06,0.157
397,3-9-2023 20:58:20,3.06,0.156
398,3-9-2023 21:03:20,3.06,0.157
399,3-9-2023 21:08:20,3.06,0.158
400,3-9-2023 21:13:20,3.06,0.158
401,3-9-2023 21:18:20,3,0.156
402,3-9-2023 21:23:20,3.06,0.157
403,3-9-2023 21:28:20,3.06,0.157
404,3-9-2023 21:33:20,3.06,0.157
405,3-9-2023 21:38:20,3.06,0.157
406,3-9-2023 21:43:20,3.06,0.157
407,3-9-2023 21:48:20,3.06,0.157
408,3-9-2023 21:53:20,3,0.157
409,3-9-2023 21:58:20,3.06,0.157
410,3-9-2023 22:03:20,3.06,0.157
411,3-9-2023 22:08:20,3.06,0.157
412,3-9-2023 22:13:20,3.06,0.158
413,3-9-2023 22:18:20,3.06,0.158
414,3-9-2023 22:23:20,3.06,0.158
415,3-9-2023 22:28:20,3.06,0.158
416,3-9-2023 22:33:20,3.06,0.158
417,3-9-2023 22:38:20,3.06,0.158
418,3-9-2023 22:43:20,3.06,0.158
419,3-9-2023 22:48:20,3.06,0.158
420,3-9-2023 22:53:20,3.06,0.158
421,3-9-2023 22:58:20,3.06,0.158
422,3-9-2023 23:03:20,3.06,0.158
423,3-9-2023 23:08:20,3.06,0.157
424,3-9-2023 23:13:20,3.06,0.158
425,3-9-2023 23:18:20,3.06,0.158
426,3-9-2023 23:23:20,3.06,0.158
427,3-9-2023 23:28:20,3.06,0.157
428,3-9-2023 23:33:20,3.06,0.158
429,3-9-2023 23:38:20,3.06,0.158
430,3-9-2023 23:43:20,3.06,0.158
431,3-9-2023 23:48:20,3.06,0.158
432,3-9-2023 23:53:20,3.06,0.158
433,3-9-2023 23:58:20,3.06,0.158
434,3-10-2023 0:03:20,3.13,0.158
435,3-10-2023 0:08:20,3.13,0.158
436,3-10-2023 0:13:20,3.13,0.158
437,3-10-2023 0:18:20,3.13,0.158
438,3-10-2023 0:23:20,3.13,0.158
439,3-10-2023 0:28:20,3.13,0.158
440,3-10-2023 0:33:20,3.06,0.158
441,3-10-2023 0:38:20,3.06,0.158
442,3-10-2023 0:43:20,3.06,0.158
443,3-10-2023 0:48:20,3.06,0.158
444,3-10-2023 0:53:20,3.06,0.158
445,3-10-2023 0:58:20,3.06,0.158
446,3-10-2023 1:03:20,3.06,0.158
447,3-10-2023 1:08:20,3.06,0.159
448,3-10-2023 1:13:20,3.06,0.158
449,3-10-2023 1:18:20,3.06,0.159
450,3-10-2023 1:23:20,3.06,0.159
451,3-10-2023 1:28:20,3.06,0.159
452,3-10-2023 1:33:20,3.13,0.158
453,3-10-2023 1:38:20,3.13,0.159
454,3-10-2023 1:43:20,3.06,0.159
455,3-10-2023 1:48:20,3.06,0.159
456,3-10-2023 1:53:20,3.06,0.159
457,3-10-2023 1:58:20,3.06,0.158
458,3-10-2023 2:03:20,3.06,0.158
459,3-10-2023 2:08:20,3.06,0.159
460,3-10-2023 2:13:20,3.06,0.159
461,3-10-2023 2:18:20,3.06,0.159
462,3-10-2023 2:23:20,3.06,0.158
463,3-10-2023 2:28:20,3.06,0.159
464,3-10-2023 2:33:20,3.06,0.158
465,3-10-2023 2:38:20,3.13,0.158
466,3-10-2023 2:43:20,3.06,0.159
467,3-10-2023 2:48:20,3.13,0.159
468,3-10-2023 2:53:20,3.19,0.159
469,3-10-2023 2:58:20,3.13,0.158
470,3-10-2023 3:03:20,3.06,0.159
471,3-10-2023 3:08:20,3.06,0.158
472,3-10-2023 3:13:20,3.06,0.159
473,3-10-2023 3:18:20,3.06,0.159
474,3-10-2023 3:23:20,3.06,0.159
475,3-10-2023 3:28:20,3.19,0.159
476,3-10-2023 3:33:20,3.13,0.158
477,3-10-2023 3:38:20,3.06,0.159
478,3-10-2023 3:43:20,3.06,0.159
479,3-10-2023 3:48:20,3.06,0.158
480,3-10-2023 3:53:20,3.06,0.159
481,3-10-2023 3:58:20,3.06,0.158
482,3-10-2023 4:03:20,3.19,0.159
483,3-10-2023 4:08:20,3.06,0.159
484,3-10-2023 4:13:20,3.06,0.158
485,3-10-2023 4:18:20,3.06,0.159
486,3-10-2023 4:23:20,3.06,0.158
487,3-10-2023 4:28:20,3.06,0.159
488,3-10-2023 4:33:20,3.06,0.158
489,3-10-2023 4:38:20,3.06,0.159
490,3-10-2023 4:43:20,3.06,0.159
491,3-10-2023 4:48:20,3.06,0.159
492,3-10-2023 4:53:20,3.06,0.159
493,3-10-2023 4:58:20,3.06,0.158
494,3-10-2023 5:03:20,3.06,0.158
495,3-10-2023 5:08:20,3.06,0.158
496,3-10-2023 5:13:20,3.06,0.159
497,3-10-2023 5:18:20,3.06,0.158
498,3-10-2023 5:23:20,3,0.158
499,3-10-2023 5:28:20,3.06,0.159
500,3-10-2023 5:33:20,3,0.159
501,3-10-2023 5:38:20,3.06,0.159
502,3-10-2023 5:43:20,3.06,0.159
503,3-10-2023 5:48:20,3.06,0.159
504,3-10-2023 5:53:20,3.06,0.158
505,3-10-2023 5:58:20,3.06,0.159
506,3-10-2023 6:03:20,3,0.159
507,3-10-2023 6:08:20,3.06,0.159
508,3-10-2023 6:13:20,3.06,0.159
509,3-10-2023 6:18:20,3.06,0.159
510,3-10-2023 6:23:20,3.06,0.159
511,3-10-2023 6:28:20,3,0.159
512,3-10-2023 6:33:20,3,0.159
513,3-10-2023 6:38:20,3,0.159
514,3-10-2023 6:43:20,3,0.159
515,3-10-2023 6:48:20,3.06,0.158
516,3-10-2023 6:53:20,3.13,0.159
517,3-10-2023 6:58:20,3.06,0.158
518,3-10-2023 7:03:20,3.06,0.159
519,3-10-2023 7:08:20,3.06,0.159
520,3-10-2023 7:13:20,3.06,0.159
521,3-10-2023 7:18:20,3.06,0.159
522,3-10-2023 7:23:20,3,0.159
523,3-10-2023 7:28:20,3,0.16
524,3-10-2023 7:33:20,3.06,0.16
525,3-10-2023 7:38:20,3.06,0.16
526,3-10-2023 7:43:20,3,0.16
527,3-10-2023 7:48:20,3.06,0.16
528,3-10-2023 7:53:20,3,0.16
529,3-10-2023 7:58:20,3,0.16
530,3-10-2023 8:03:20,3.06,0.159
531,3-10-2023 8:08:20,3,0.16
532,3-10-2023 8:13:20,3,0.16
533,3-10-2023 8:18:20,3.06,0.16
534,3-10-2023 8:23:20,3.06,0.16
535,3-10-2023 8:28:20,3.06,0.161
536,3-10-2023 8:33:20,3,0.161
537,3-10-2023 8:38:20,3.06,0.16
538,3-10-2023 8:43:20,3,0.16
539,3-10-2023 8:48:20,3,0.16
540,3-10-2023 8:53:20,3,0.16
541,3-10-2023 8:58:20,3,0.161
542,3-10-2023 9:03:20,3.06,0.16
543,3-10-2023 9:08:20,3.06,0.16
544,3-10-2023 9:13:20,3,0.16
545,3-10-2023 9:18:20,3,0.161
546,3-10-2023 9:23:20,3,0.16
547,3-10-2023 9:28:20,3,0.16
548,3-10-2023 9:33:20,3,0.16
549,3-10-2023 9:38:20,3.06,0.16
550,3-10-2023 9:43:20,3.06,0.16
551,3-10-2023 9:48:20,3.25,0.16
552,3-10-2023 9:53:20,3.25,0.16
553,3-10-2023 9:58:20,3.25,0.16
554,3-10-2023 10:03:20,3.25,0.161
555,3-10-2023 10:08:20,3.25,0.16
556,3-10-2023 10:13:20,3.31,0.161
557,3-10-2023 10:18:20,3.13,0.16
558,3-10-2023 10:23:20,3.13,0.16
559,3-10-2023 10:28:20,3.13,0.16
560,3-10-2023 10:33:20,3.13,0.16
561,3-10-2023 10:38:20,3.13,0.16
562,3-10-2023 10:43:20,3.13,0.16
563,3-10-2023 10:48:20,3.13,0.16
564,3-10-2023 10:53:20,3.13,0.161
565,3-10-2023 10:58:20,3.13,0.161
566,3-10-2023 11:03:20,3.13,0.16
567,3-10-2023 11:08:20,3.19,0.16
568,3-10-2023 11:13:20,3.19,0.161
569,3-10-2023 11:18:20,3.19,0.16
570,3-10-2023 11:23:20,3.19,0.16
571,3-10-2023 11:28:20,3.19,0.16
572,3-10-2023 11:33:20,3.19,0.16
573,3-10-2023 11:38:20,3.25,0.161
574,3-10-2023 11:43:20,3.25,0.16
575,3-10-2023 11:48:20,3.25,0.16
576,3-10-2023 11:53:20,3.31,0.161
577,3-10-2023 11:58:20,3.25,0.161
578,3-10-2023 12:03:20,3.31,0.16
579,3-10-2023 12:08:20,3.31,0.161
580,3-10-2023 12:13:20,3.31,0.161
581,3-10-2023 12:18:20,3.31,0.161
582,3-10-2023 12:23:20,3.31,0.161
583,3-10-2023 12:28:20,3.31,0.16
584,3-10-2023 12:33:20,3.31,0.161
585,3-10-2023 12:38:20,3.31,0.161
586,3-10-2023 12:43:20,3.38,0.161
587,3-10-2023 12:48:20,3.38,0.161
588,3-10-2023 12:53:20,3.38,0.161
589,3-10-2023 12:58:20,3.38,0.161
590,3-10-2023 13:03:20,3.38,0.161
591,3-10-2023 13:08:20,3.38,0.161
592,3-10-2023 13:13:20,3.38,0.161
593,3-10-2023 13:18:20,3.38,0.162
594,3-10-2023 13:23:20,3.38,0.161
595,3-10-2023 13:28:20,3.44,0.161
596,3-10-2023 13:33:20,3.38,0.162
597,3-10-2023 13:38:20,3.38,0.162
598,3-10-2023 13:43:20,3.38,0.161
599,3-10-2023 13:48:20,3.38,0.162
600,3-10-2023 13:53:20,3.38,0.162
601,3-10-2023 13:58:20,3.44,0.162
602,3-10-2023 14:03:20,3.38,0.161
603,3-10-2023 14:08:20,3.38,0.162
604,3-10-2023 14:13:20,3.38,0.161
605,3-10-2023 14:18:20,3.38,0.162
606,3-10-2023 14:23:20,3.38,0.162
607,3-10-2023 14:28:20,3.38,0.161
608,3-10-2023 14:33:20,3.44,0.162
609,3-10-2023 14:38:20,3.38,0.162
610,3-10-2023 14:43:20,3.44,0.162
611,3-10-2023 14:48:20,3.44,0.162
