"day","month","year","DOY","Temperature.degC.","Pressure.psi.","depth_cm","flow_m3_s","flow_L_s"
23,1,2021,23,3.87618055555556,0.108684027777778,7.64145335378472,0.0137929358137055,13.7929358137055
24,1,2021,24,3.93364583333333,0.120836805555556,8.49590166975694,0.016207637655281,16.207637655281
25,1,2021,25,3.85996527777778,0.136236111111111,9.57860975013889,0.0194538368108075,19.4538368108075
26,1,2021,26,3.84472222222222,0.1325,9.315927925,0.0186476903416451,18.6476903416451
27,1,2021,27,3.29951219512195,0.136435540069686,9.59263137885017,0.0194971960608847,19.4971960608847
28,1,2021,28,3.58243055555556,0.178746527777778,12.5674699594097,0.0294115647840329,29.4115647840329
29,1,2021,29,3.87065972222222,0.179513888888889,12.6214222673611,0.0296039541074553,29.6039541074553
30,1,2021,30,4.32368055555556,0.171756944444444,12.0760401136806,0.0276791057472999,27.6791057472999
31,1,2021,31,4.72541666666667,0.179246527777778,12.6026244044097,0.0295368737043949,29.5368737043949
1,2,2021,32,4.85711805555556,0.229809027777778,16.1576176550347,0.0431134906015199,43.1134906015199
2,2,2021,33,4.86652777777778,0.26046875,18.3132686921875,0.0521666014953618,52.1666014953618
3,2,2021,34,4.74513888888889,0.242309027777778,17.0364787800347,0.0467329294691855,46.7329294691855
4,2,2021,35,4.84388888888889,0.203961805555556,14.3403281510069,0.0359538852934768,35.9538852934768
5,2,2021,36,5.14194444444444,0.177892361111111,12.5074144492014,0.0291979184855304,29.1979184855304
6,2,2021,37,5.17159722222222,0.161322916666667,11.3424352023958,0.0251608838824968,25.1608838824968
7,2,2021,38,4.51697916666667,0.148770833333333,10.4599121560417,0.0222425495703592,22.2425495703592
8,2,2021,39,3.81381944444444,0.139045138888889,9.77610937517361,0.0200676087535773,20.0676087535773
9,2,2021,40,2.93458333333333,0.131802083333333,9.26685817885417,0.018498400785577,18.498400785577
10,2,2021,41,2.38395833333333,0.125989583333333,8.85818775572917,0.0172711717766354,17.2711717766354
11,2,2021,42,1.56756944444444,0.11959375,8.4085038134375,0.015954558640346,15.954558640346
12,2,2021,43,0.897604166666667,0.111635416666667,7.84896223052083,0.0143670340989865,14.3670340989865
13,2,2021,44,-0.106701388888889,0.108875,7.65488039875,0.0138298399389653,13.8298399389653
14,2,2021,45,1.05350694444444,0.110354166666667,7.75887896520833,0.0141168219639814,14.1168219639814
15,2,2021,46,1.37947916666667,0.108993055555556,7.66318075381944,0.0138526703083227,13.8526703083227
16,2,2021,47,1.84833333333333,0.115993055555556,8.15534298381944,0.0152292308304036,15.2292308304036
17,2,2021,48,2.08,0.1139375,8.010819154375,0.0148203745025,14.8203745025
18,2,2021,49,2.14854166666667,0.113010416666667,7.94563695427084,0.014637226820849,14.637226820849
19,2,2021,50,2.38430555555556,0.126027777777778,8.86087316472222,0.0172791413738707,17.2791413738707
20,2,2021,51,2.47645833333333,0.124996527777778,8.78836712190972,0.0170644054190235,17.0644054190235
21,2,2021,52,2.88628472222222,0.154211805555556,10.8424608735069,0.0234924062714379,23.4924062714379
22,2,2021,53,3.01836805555556,0.239711805555556,16.8538709685069,0.0459726759924098,45.9726759924098
23,2,2021,54,2.94826388888889,0.217590277777778,15.2985309053472,0.0396734328581822,39.6734328581822
24,2,2021,55,2.89107638888889,0.187600694444444,13.1899965896181,0.0316574042727033,31.6574042727033
25,2,2021,56,2.97951388888889,0.182604166666667,12.8386962677083,0.0303830761190681,30.3830761190681
26,2,2021,57,3.08534722222222,0.176916666666667,12.4388144558333,0.0289545297997557,28.9545297997557
27,2,2021,58,3.10753472222222,0.166204861111111,11.6856792973264,0.0263288703884872,26.3288703884872
28,2,2021,59,3.5171875,0.161829861111111,11.3780779035764,0.0252813211020475,25.2813211020475
1,3,2021,60,3.88083333333333,0.163364583333333,11.4859825194792,0.02564713277828,25.64713277828
2,3,2021,61,3.67211805555556,0.160784722222222,11.3045953484028,0.0250332384816517,25.0332384816517
3,3,2021,62,3.71881944444444,0.154145833333333,10.8378224397917,0.0234771117057665,23.4771117057665
4,3,2021,63,3.9009375,0.148465277777778,10.4384288840972,0.0221730569541641,22.1730569541641
5,3,2021,64,4.42753472222222,0.148434027777778,10.4362317312847,0.0221659539594555,22.1659539594555
6,3,2021,65,4.33409722222222,0.141958333333333,9.98093284291667,0.0207110138682416,20.7110138682416
7,3,2021,66,4.14243055555556,0.136364583333333,9.58764248947917,0.0194817650645147,19.4817650645147
8,3,2021,67,4.01947916666667,0.130868055555556,9.20118772256945,0.0182992502732544,18.2992502732544
9,3,2021,68,4.08340277777778,0.125336805555556,8.81229167475695,0.0171351592212795,17.1351592212795
10,3,2021,69,3.84190972222222,0.119940972222222,8.43291662246528,0.0160251135590347,16.0251135590347
11,3,2021,70,3.81482638888889,0.112732638888889,7.92610670704861,0.0145825033461947,14.5825033461947
12,3,2021,71,4.08736111111111,0.105125,7.39122206125,0.0131113988077544,13.1113988077544
13,3,2021,72,4.32173611111111,0.0990972222222222,6.96741569652778,0.011984448574525,11.984448574525
14,3,2021,73,4.43663194444444,0.0940138888888889,6.61001217236111,0.0110614161855917,11.0614161855917
15,3,2021,74,3.49413194444444,0.08846875,6.2201396121875,0.0100838574169222,10.0838574169222
16,3,2021,75,3.39277777777778,0.0840243055555556,5.90765565663194,0.00932302370051636,9.32302370051636
17,3,2021,76,3.77961805555555,0.0802326388888889,5.64106778204861,0.00869030103124094,8.69030103124094
18,3,2021,77,4.46357638888889,0.0765,5.378630085,0.00808249019383606,8.08249019383606
19,3,2021,78,4.74,0.0732465277777778,5.14988206440972,0.00756516422115038,7.56516422115038
20,3,2021,79,4.66836805555556,0.0725902777777778,5.10374185534722,0.00746224486135446,7.46224486135446
21,3,2021,80,4.14802083333333,0.0709618055555555,4.98924578100694,0.0072089499492369,7.2089499492369
22,3,2021,81,4.12131944444444,0.0691388888888889,4.86107853361111,0.00692899054219124,6.92899054219124
23,3,2021,82,4.25611111111111,0.0666701388888889,4.68750346142361,0.00655595572244409,6.55595572244408
24,3,2021,83,4.59503472222222,0.0660659722222222,4.64502517371528,0.00646574749111799,6.465747491118
25,3,2021,84,4.6003125,0.0638715277777778,4.49073622065972,0.00614172263366293,6.14172263366293
26,3,2021,85,4.59104166666667,0.0623194444444444,4.38161096430556,0.00591601900290499,5.91601900290499
27,3,2021,86,4.91923611111111,0.0611805555555556,4.30153695069444,0.00575225462165016,5.75225462165016
28,3,2021,87,4.72350694444444,0.0620277777777778,4.36110420472222,0.00587392926574724,5.87392926574724
29,3,2021,88,3.85579861111111,0.0606388888888889,4.26345296861111,0.00567492154243163,5.67492154243163
30,3,2021,89,3.77451428571429,0.0599657142857143,4.21612280948571,0.00557931478598723,5.57931478598722
2,11,2021,306,7.45686390532544,0.093603550295858,6.58116172136095,0.0109880188376587,10.9880188376587
3,11,2021,307,8.20440972222222,0.151142361111111,10.6266516417014,0.0227844359714536,22.7844359714536
4,11,2021,308,8.73618055555556,0.204388888888889,14.3703559061111,0.0360685319681408,36.0685319681408
5,11,2021,309,8.16503472222222,0.169711805555556,11.9322486685069,0.0271790472176819,27.1790472176819
6,11,2021,310,7.60604166666667,0.157222222222222,11.0541199277778,0.0241939447289967,24.1939447289967
7,11,2021,311,6.99809027777778,0.156659722222222,11.0145711771528,0.02406232409692,24.06232409692
8,11,2021,312,6.88493055555556,0.167704861111111,11.7911426323264,0.0266913760076528,26.6913760076528
9,11,2021,313,7.013125,0.231517361111111,16.2777286754514,0.0436022264277083,43.6022264277084
10,11,2021,314,7.0778125,0.239965277777778,16.8716923190972,0.0460466834025755,46.0466834025755
11,11,2021,315,7.21972222222222,0.223784722222222,15.7340554184028,0.0414051538320095,41.4051538320095
12,11,2021,316,7.87538194444444,0.241055555555556,16.9483485394444,0.0463654817731431,46.3654817731431
13,11,2021,317,7.50996527777778,0.244670138888889,17.2024858814236,0.0474277712051457,47.4277712051457
14,11,2021,318,7.97694444444444,0.534965277777778,37.6128148690972,0.15599979849132,155.99979849132
15,11,2021,319,8.21333333333333,0.806555555555556,56.7080258344444,0.291413634089096,291.413634089096
16,11,2021,320,7.21180555555556,0.372215277777778,26.1700430215972,0.0898175587824316,89.8175587824316
17,11,2021,321,6.56868055555555,0.260760416666667,18.3337754517708,0.0522555349690437,52.2555349690437
18,11,2021,322,6.11326388888889,0.228402777777778,16.0587457784722,0.0427125976345439,42.7125976345439
19,11,2021,323,5.96652777777778,0.220833333333333,15.5265465416667,0.0405768982289559,40.576898228956
20,11,2021,324,5.98680555555556,0.198180555555556,13.9338548806944,0.0344143354216032,34.4143354216032
21,11,2021,325,6.10746527777778,0.185395833333333,13.0349752522917,0.0310928574297896,31.0928574297896
22,11,2021,326,6.15753472222222,0.173288194444444,12.1837006014931,0.0280555550088221,28.0555550088221
23,11,2021,327,6.30559027777778,0.159309027777778,11.2008409100347,0.024684387274067,24.684387274067
24,11,2021,328,5.93361111111111,0.150840277777778,10.6054124978472,0.0227151625218063,22.7151625218063
25,11,2021,329,6.19916666666667,0.232895833333333,16.3746475272917,0.0439979678513248,43.9979678513248
26,11,2021,330,6.72465277777778,0.273805555555556,19.2509646869444,0.0562858974877318,56.2858974877318
27,11,2021,331,6.86857638888889,0.283506944444444,19.9330585711806,0.0593491407221425,59.3491407221425
28,11,2021,332,7.67885416666667,0.386680555555556,27.1870806456944,0.0951837331969298,95.1837331969298
29,11,2021,333,7.90166666666667,0.297479166666667,20.9154300064583,0.0638577129964222,63.8577129964222
30,11,2021,334,7.94013888888889,0.239072916666667,16.8089513998958,0.0457863180065351,45.7863180065351
1,12,2021,335,8.28041666666667,0.20871875,14.6747836346875,0.03723788719764,37.23788719764
2,12,2021,336,7.45038194444444,0.185440972222222,13.0381489174653,0.0311043801171624,31.1043801171624
3,12,2021,337,6.21142361111111,0.170809027777778,12.0093931450347,0.027446941157322,27.446941157322
4,12,2021,338,5.47899305555556,0.161454861111111,11.3517120698264,0.0251922115655302,25.1922115655302
5,12,2021,339,4.85097222222222,0.15075,10.5990651675,0.0226944741560604,22.6944741560604
6,12,2021,340,4.20715277777778,0.155638888888889,10.9427975186111,0.0238240868322871,23.8240868322871
7,12,2021,341,4.62843333333333,0.178903333333333,12.5784947839667,0.0294508433864365,29.4508433864365
8,12,2021,342,4.98548611111111,0.18628125,13.0972279153125,0.0313191465148144,31.3191465148144
9,12,2021,343,4.73770833333333,0.176253472222222,12.3921859905903,0.0287894940889119,28.7894940889119
10,12,2021,344,4.59861111111111,0.184552083333333,12.9756521263542,0.0308777415086527,30.8777415086527
11,12,2021,345,5.16121527777778,0.314534722222222,22.1145871859028,0.0695126882116415,69.5126882116415
12,12,2021,346,4.63628472222222,0.253027777777778,17.7901021947222,0.0499153918110232,49.9153918110232
13,12,2021,347,4.55982638888889,0.26434375,18.5857156409375,0.0533523767308153,53.3523767308153
14,12,2021,348,4.51677083333333,0.267777777777778,18.8271583222222,0.0544108263264318,54.4108263264318
15,12,2021,349,4.67704861111111,0.232378472222222,16.3382724418403,0.0438492964724367,43.8492964724367
16,12,2021,350,4.53152777777778,0.214420138888889,15.0756419589236,0.0387970481800662,38.7970481800662
17,12,2021,351,4.06496527777778,0.196107638888889,13.7881104107986,0.0338679669743707,33.8679669743707
18,12,2021,352,3.78871527777778,0.353277777777778,24.8385684172222,0.0829555641080806,82.9555641080806
19,12,2021,353,4.29715277777778,0.302600694444444,21.2755189396181,0.0655385005323402,65.5385005323402
20,12,2021,354,3.81597222222222,0.234934027777778,16.5179507162847,0.0445853498755353,44.5853498755353
21,12,2021,355,3.484375,0.204375,14.36937939375,0.0360648016520212,36.0648016520212
22,12,2021,356,4.09774305555556,0.238697916666667,16.7825855661458,0.0456770549407411,45.6770549407411
23,12,2021,357,4.09944444444444,0.243767361111111,17.1390125779514,0.0471616811931358,47.1616811931358
24,12,2021,358,3.72673611111111,0.221954861111111,15.6053999148264,0.040890959023324,40.890959023324
25,12,2021,359,3.220625,0.200753472222222,14.1147537955903,0.0350966502511856,35.0966502511856
26,12,2021,360,1.78847222222222,0.182288194444444,12.8164806114931,0.0303030948338375,30.3030948338375
27,12,2021,361,0.79375,0.167802083333333,11.7979782188542,0.0267149303622613,26.7149303622612
28,12,2021,362,0.718541666666667,0.157604166666667,11.0809740177083,0.0242834570413643,24.2834570413643
29,12,2021,363,0.833194444444444,0.148159722222222,10.4169456121528,0.0221036389555927,22.1036389555927
30,12,2021,364,0.770798611111111,0.144260416666667,10.1427897667708,0.0212243546257804,21.2243546257804
31,12,2021,365,0.676597222222222,0.138628472222222,9.74681400434028,0.0199761546367956,19.9761546367956
