"day","month","year","DOY","Temperature.degC.","Pressure.psi.","depth_cm","flow_m3_s","flow_L_s"
5,3,2019,64,0.377604166666667,0.003,0.21092667,5.84508770036958e-05,0.0584508770036958
6,3,2019,65,0.549270833333333,0.003,0.21092667,5.84508770036958e-05,0.0584508770036958
7,3,2019,66,0.888958333333333,0.003,0.21092667,5.84508770036958e-05,0.0584508770036958
8,3,2019,67,1.10760416666667,0.003,0.21092667,5.84508770036958e-05,0.0584508770036958
9,3,2019,68,0.892291666666667,0.003,0.21092667,5.84508770036958e-05,0.0584508770036958
10,3,2019,69,0.9409375,0.00266666666666667,0.187490373333333,4.88581358334337e-05,0.0488581358334337
11,3,2019,70,1.24854166666667,0.002,0.14061778,3.15340778509196e-05,0.0315340778509196
12,3,2019,71,1.35333333333333,0.00142708333333333,0.100336645104167,1.88661971556681e-05,0.0188661971556681
13,3,2019,72,1.46770833333333,0.000604166666666666,0.0424782877083333,5.09956429348469e-06,0.00509956429348469
14,3,2019,73,1.64875,0.00185416666666667,0.130364400208333,2.81018498440918e-05,0.0281018498440917
15,3,2019,74,1.858125,0.00190625,0.1340263215625,2.93120521024756e-05,0.0293120521024756
16,3,2019,75,2.10875,0.00145833333333333,0.102533797916667,1.94985598420863e-05,0.0194985598420863
17,3,2019,76,2.4115625,0.00179166666666667,0.125970094583333,2.66728831000178e-05,0.0266728831000178
18,3,2019,77,2.86677083333333,0.00123958333333333,0.0871537282291667,1.5225730578477e-05,0.015225730578477
19,3,2019,78,3.395,0.000895833333333333,0.0629850472916667,9.28757445106198e-06,0.00928757445106198
20,3,2019,79,4.03645833333333,0.00101041666666667,0.0710412742708334,1.11548117361622e-05,0.0111548117361622
21,3,2019,80,4.71041666666667,-0.00288541666666667,-0.202870443020833,NA,NA
22,3,2019,81,5.12322916666667,-0.00128125,-0.0900832653125,NA,NA
23,3,2019,82,5.21520833333333,-0.000312500000000002,-0.0219715281250001,NA,NA
24,3,2019,83,5.11697916666667,-0.000114583333333333,-0.00805622697916667,NA,NA
25,3,2019,84,5.170625,-0.000354166666666666,-0.0249010652083333,NA,NA
26,3,2019,85,5.26020833333333,-0.00508333333333333,-0.357403524166667,NA,NA
27,3,2019,86,5.113125,-0.00335416666666667,-0.235827735208333,NA,NA
28,3,2019,87,5.54239583333333,-0.00408333333333333,-0.287094634166667,NA,NA
29,3,2019,88,5.78854166666667,0.00144791666666667,0.101801413645833,1.92869782785347e-05,0.0192869782785347
30,3,2019,89,6.03979166666667,0.003,0.21092667,5.84508770036958e-05,0.0584508770036958
31,3,2019,90,6.24229166666667,0.003,0.21092667,5.84508770036958e-05,0.0584508770036958
1,4,2019,91,6.41708333333333,0.003,0.21092667,5.84508770036958e-05,0.0584508770036958
2,4,2019,92,6.76708333333333,0.003,0.21092667,5.84508770036958e-05,0.0584508770036958
3,4,2019,93,7.01489583333333,0.003,0.21092667,5.84508770036958e-05,0.0584508770036958
4,4,2019,94,6.89041666666667,0.003,0.21092667,5.84508770036958e-05,0.0584508770036958
5,4,2019,95,6.97114583333333,0.003,0.21092667,5.84508770036958e-05,0.0584508770036958
6,4,2019,96,6.41239583333333,0.003,0.21092667,5.84508770036958e-05,0.0584508770036958
7,4,2019,97,6.09760416666667,0.003,0.21092667,5.84508770036958e-05,0.0584508770036958
8,4,2019,98,5.97552083333333,0.003,0.21092667,5.84508770036958e-05,0.0584508770036958
9,4,2019,99,6.05989583333333,0.003,0.21092667,5.84508770036958e-05,0.0584508770036958
10,4,2019,100,6.068125,0.003,0.21092667,5.84508770036958e-05,0.0584508770036958
11,4,2019,101,5.95552083333333,0.003,0.21092667,5.84508770036958e-05,0.0584508770036958
12,4,2019,102,6.1315625,0.003,0.21092667,5.84508770036958e-05,0.0584508770036958
13,4,2019,103,6.14114583333333,0.003,0.21092667,5.84508770036958e-05,0.0584508770036958
14,4,2019,104,5.59010416666667,0.003,0.21092667,5.84508770036958e-05,0.0584508770036958
15,4,2019,105,5.4525,0.003,0.21092667,5.84508770036958e-05,0.0584508770036958
16,4,2019,106,5.74510416666667,0.003,0.21092667,5.84508770036958e-05,0.0584508770036958
17,4,2019,107,6.48135416666667,0.003,0.21092667,5.84508770036958e-05,0.0584508770036958
18,4,2019,108,6.97979166666667,0.003,0.21092667,5.84508770036958e-05,0.0584508770036958
19,4,2019,109,7.28260416666667,0.003,0.21092667,5.84508770036958e-05,0.0584508770036958
20,4,2019,110,6.98864583333333,0.003,0.21092667,5.84508770036958e-05,0.0584508770036958
21,4,2019,111,7.28395833333333,0.003,0.21092667,5.84508770036958e-05,0.0584508770036958
22,4,2019,112,7.25020833333333,0.003,0.21092667,5.84508770036958e-05,0.0584508770036958
23,4,2019,113,7.2921875,0.003,0.21092667,5.84508770036958e-05,0.0584508770036958
24,4,2019,114,6.91333333333333,0.003,0.21092667,5.84508770036958e-05,0.0584508770036958
25,4,2019,115,6.70625,0.003,0.21092667,5.84508770036958e-05,0.0584508770036958
26,4,2019,116,7.1959375,0.003,0.21092667,5.84508770036958e-05,0.0584508770036958
27,4,2019,117,6.69114583333333,0.003,0.21092667,5.84508770036958e-05,0.0584508770036958
28,4,2019,118,6.72354166666667,0.003,0.21092667,5.84508770036958e-05,0.0584508770036958
29,4,2019,119,7.01291666666667,0.003,0.21092667,5.84508770036958e-05,0.0584508770036958
30,4,2019,120,7.4353125,0.003,0.21092667,5.84508770036958e-05,0.0584508770036958
1,5,2019,121,7.72447916666667,0.003,0.21092667,5.84508770036958e-05,0.0584508770036958
2,5,2019,122,7.74302083333333,0.003,0.21092667,5.84508770036958e-05,0.0584508770036958
3,5,2019,123,7.7775,0.003,0.21092667,5.84508770036958e-05,0.0584508770036958
4,5,2019,124,8.03125,0.003,0.21092667,5.84508770036958e-05,0.0584508770036958
5,5,2019,125,8.446875,0.0030625,0.215320975625,6.03143014508615e-05,0.0603143014508615
6,5,2019,126,8.974375,0.00328125,0.2307010453125,6.69922135972863e-05,0.0669922135972863
7,5,2019,127,9.4546875,0.00397916666666667,0.279770791458333,8.98454532062572e-05,0.0898454532062572
8,5,2019,128,9.83833333333333,0.00398958333333333,0.280503175729167,9.02036683140617e-05,0.0902036683140617
9,5,2019,129,10.381875,0.004,0.28123556,9.05623719752e-05,0.0905623719752
10,5,2019,130,10.8575,0.004,0.28123556,9.05623719752e-05,0.0905623719752
11,5,2019,131,11.3184375,0.004,0.28123556,9.05623719752e-05,0.0905623719752
12,5,2019,132,10.989375,0.004,0.28123556,9.05623719752e-05,0.0905623719752
13,5,2019,133,10.2716666666667,0.004,0.28123556,9.05623719752e-05,0.0905623719752
14,5,2019,134,9.88802083333333,0.00402083333333333,0.282700328541667,9.12812425255677e-05,0.0912812425255677
15,5,2019,135,9.63510416666667,0.00401041666666667,0.281967944270833,9.09215635811101e-05,0.0909215635811101
16,5,2019,136,9.95895833333333,0.00403125,0.2834327128125,9.16414082046715e-05,0.0916414082046715
17,5,2019,137,9.96447916666667,0.00409375,0.2878270184375,9.38125901773398e-05,0.0938125901773398
18,5,2019,138,9.7384375,0.00414583333333333,0.291488939791667,9.56351847267754e-05,0.0956351847267754
19,5,2019,139,10.1036458333333,0.00436458333333333,0.306869009479167,0.000103420208343152,0.103420208343152
20,5,2019,140,10.2828125,0.00464583333333333,0.326643384791667,0.000113732168642192,0.113732168642192
21,5,2019,141,9.85958333333333,0.00475,0.3339672275,0.000117635974872047,0.117635974872047
22,5,2019,142,10.4022916666667,0.0046875,0.329572921875,0.000115288267100735,0.115288267100735
23,5,2019,143,11.0529166666667,0.00486458333333333,0.342023454479167,0.000121982058391169,0.121982058391169
24,5,2019,144,11.1360416666667,0.00489583333333333,0.344220607291667,0.00012317671144089,0.12317671144089
25,5,2019,145,10.3864583333333,0.00489583333333333,0.344220607291667,0.00012317671144089,0.12317671144089
26,5,2019,146,10.0753125,0.00490625,0.3449529915625,0.00012357581575574,0.12357581575574
27,5,2019,147,11.1728125,0.00496875,0.3493472971875,0.000125979719860761,0.125979719860761
28,5,2019,148,11.6730208333333,0.005,0.35154445,0.000127187616488646,0.127187616488646
29,5,2019,149,11.5341666666667,0.005,0.35154445,0.000127187616488646,0.127187616488646
30,5,2019,150,11.6376041666667,0.005,0.35154445,0.000127187616488646,0.127187616488646
31,5,2019,151,11.8898039215686,0.005,0.35154445,0.000127187616488646,0.127187616488646
23,10,2019,296,7.91628571428571,-0.0111142857142857,-0.781433091714286,NA,NA
24,10,2019,297,7.83166666666667,-0.00586458333333333,-0.412332344479167,NA,NA
25,10,2019,298,8.54770833333333,-0.00842708333333333,-0.592498875104167,NA,NA
26,10,2019,299,7.5115625,-0.00338541666666667,-0.238024888020833,NA,NA
27,10,2019,300,6.5190625,-0.002,-0.14061778,NA,NA
28,10,2019,301,5.78510416666667,-0.00147916666666667,-0.103998566458333,NA,NA
29,10,2019,302,5.03979166666667,-0.00101041666666667,-0.0710412742708333,NA,NA
30,10,2019,303,3.84541666666667,-0.00078125,-0.0549288203125,NA,NA
31,10,2019,304,4.3171875,-0.000864583333333333,-0.0607878944791667,NA,NA
1,11,2019,305,4.98635416666667,-0.001,-0.07030889,NA,NA
2,11,2019,306,5.543125,-0.00101041666666667,-0.0710412742708333,NA,NA
3,11,2019,307,6.20239583333333,-0.00158333333333333,-0.111322409166667,NA,NA
4,11,2019,308,6.7259375,-0.002,-0.14061778,NA,NA
5,11,2019,309,7.1465625,-0.002,-0.14061778,NA,NA
6,11,2019,310,6.8734375,-0.00198958333333333,-0.139885395729167,NA,NA
7,11,2019,311,6.38614583333333,-0.00160416666666667,-0.112787177708333,NA,NA
8,11,2019,312,6.44833333333333,-0.00107291666666667,-0.0754355798958334,NA,NA
9,11,2019,313,7.14177083333333,-0.0011875,-0.083491806875,NA,NA
10,11,2019,314,7.4825,-0.00160416666666667,-0.112787177708333,NA,NA
11,11,2019,315,7.08114583333333,-0.00108333333333333,-0.0761679641666667,NA,NA
12,11,2019,316,7.0046875,-0.001,-0.07030889,NA,NA
13,11,2019,317,7.31395833333333,-0.001,-0.07030889,NA,NA
14,11,2019,318,6.94625,-0.001,-0.07030889,NA,NA
15,11,2019,319,7.3165625,-0.001,-0.07030889,NA,NA
16,11,2019,320,7.51854166666667,-0.001,-0.07030889,NA,NA
17,11,2019,321,8.15010416666667,-0.00102083333333333,-0.0717736585416667,NA,NA
18,11,2019,322,8.10125,0.00809375,0.5690625784375,0.000264738105091296,0.264738105091296
19,11,2019,323,7.56729166666667,0.0644479166666667,4.53126148364583,0.00622627648272373,6.22627648272373
20,11,2019,324,6.52635416666667,0.0596354166666667,4.19289995052083,0.00553260879387993,5.53260879387993
21,11,2019,325,5.548125,0.049,3.44513561,0.00410289984730103,4.10289984730103
22,11,2019,326,5.59208333333333,0.0375625,2.640977680625,0.00273771865225975,2.73771865225975
23,11,2019,327,6.238125,0.02840625,1.9972119065625,0.00178940417101839,1.78940417101839
24,11,2019,328,6.63885416666667,0.0157708333333333,1.10882978604167,0.000730713695730412,0.730713695730412
25,11,2019,329,5.45385416666667,0.0107083333333333,0.752891030416667,0.000405367742063356,0.405367742063356
26,11,2019,330,4.270625,0.00954166666666667,0.670863992083333,0.000340095257814658,0.340095257814658
27,11,2019,331,3.5853125,0.00363541666666667,0.255602110520834,7.83025607630635e-05,0.0783025607630635
28,11,2019,332,2.7675,-0.00234375,-0.1647864609375,NA,NA
29,11,2019,333,1.9209375,-0.00517708333333333,-0.363994982604167,NA,NA
30,11,2019,334,1.5171875,-0.00830208333333333,-0.583710263854167,NA,NA
1,12,2019,335,1.90114583333333,-0.00958333333333333,-0.673793529166667,NA,NA
2,12,2019,336,2.80947916666667,-0.00690625,-0.4855707715625,NA,NA
3,12,2019,337,4.05135416666667,-0.0107604166666667,-0.756552951770833,NA,NA
4,12,2019,338,5.18770833333333,-0.01040625,-0.7316518865625,NA,NA
5,12,2019,339,4.67333333333333,-0.009375,-0.65914584375,NA,NA
6,12,2019,340,5.1634375,-0.010875,-0.76460917875,NA,NA
7,12,2019,341,5.9246875,0.00559375,0.3932903534375,0.000150874737749875,0.150874737749875
8,12,2019,342,6.14229166666667,-0.00415625,-0.2922213240625,NA,NA
9,12,2019,343,5.59708333333333,-0.00703125,-0.4943593828125,NA,NA
10,12,2019,344,4.62885416666667,-0.00516666666666667,-0.363262598333333,NA,NA
11,12,2019,345,5.26895833333333,0.00655208333333333,0.460669706354166,0.000191929595384977,0.191929595384977
12,12,2019,346,5.75604166666667,0.0891770833333333,6.26994174260417,0.0102069961249495,10.2069961249495
13,12,2019,347,5.86083333333333,0.109041666666667,7.66659854708333,0.0138620748019993,13.8620748019993
14,12,2019,348,5.6384375,0.0975104166666667,6.85584915927083,0.0116935970028337,11.6935970028337
15,12,2019,349,4.91885416666667,0.0893125,6.279462738125,0.0102305956632618,10.2305956632618
16,12,2019,350,5.0471875,0.0822604166666667,5.78363858677083,0.0090267837712414,9.0267837712414
17,12,2019,351,5.41958333333333,0.0773020833333333,5.43502367385417,0.00821182122958595,8.21182122958595
18,12,2019,352,5.410625,0.0724479166666667,5.09373260364583,0.00743998232543823,7.43998232543823
19,12,2019,353,5.42354166666667,0.0946875,6.657373021875,0.0111822679761225,11.1822679761225
20,12,2019,354,6.083125,0.142104166666667,9.99118622270833,0.020743405164853,20.743405164853
21,12,2019,355,5.95375,0.139510416666667,9.80882253927083,0.0201699017050108,20.1699017050108
22,12,2019,356,5.86375,0.108479166666667,7.62704979645833,0.0137533853670783,13.7533853670783
23,12,2019,357,5.15875,0.078875,5.54561369875,0.0084674805286008,8.4674805286008
24,12,2019,358,4.87458333333333,0.06884375,4.8403276459375,0.00688402247790475,6.88402247790475
25,12,2019,359,4.7584375,0.0708854166666667,4.98387496302083,0.00719714211790951,7.19714211790951
26,12,2019,360,4.3575,0.0625625,4.398699930625,0.0059511724387755,5.9511724387755
27,12,2019,361,4.869375,0.12175,8.5601073575,0.0163944274510444,16.3944274510444
28,12,2019,362,5.22489583333333,0.129677083333333,9.11745178760417,0.0180463893935639,18.0463893935639
29,12,2019,363,5.5096875,0.124895833333333,8.78128740729167,0.0170434873284176,17.0434873284176
30,12,2019,364,5.76677083333333,0.118479166666667,8.33013869645833,0.0157288000723352,15.7288000723352
31,12,2019,365,6.12479166666667,0.124645833333333,8.76371018479167,0.016991590818692,16.991590818692
