"day","month","year","DOY","Temperature.degC.","Pressure.psi.","depth_cm","flow_m3_s","flow_L_s"
20,2,2022,51,3.92006944444444,0.07390625,5.1962664015625,0.00766911442982187,7.66911442982187
21,2,2022,52,3.02576388888889,0.0729444444444444,5.12864292055556,0.00751772858885899,7.51772858885899
22,2,2022,53,1.16413194444444,0.0691145833333333,4.85936963697917,0.00692528349661755,6.92528349661755
23,2,2022,54,0.712013888888889,0.0674861111111111,4.74487356263889,0.00667846728477488,6.67846728477488
24,2,2022,55,1.19350694444444,0.0665833333333333,4.68140025916667,0.00654296841310407,6.54296841310407
25,2,2022,56,1.14069444444444,0.0655763888888889,4.61060311298611,0.006392962742229,6.392962742229
26,2,2022,57,1.59878472222222,0.0715034722222222,5.02732976309028,0.00729286839649682,7.29286839649682
27,2,2022,58,3.10927083333333,0.113225694444444,7.96077289586806,0.0146796858430015,14.6796858430015
28,2,2022,59,3.91520833333333,0.209069444444444,14.6994405718056,0.0373331574833378,37.3331574833378
1,3,2022,60,4.54170138888889,0.208100694444444,14.6313288346181,0.0370701884604964,37.0701884604964
2,3,2022,61,4.83309027777778,0.203069444444444,14.2775872318056,0.0357147433728207,35.7147433728207
3,3,2022,62,4.57090277777778,0.185892361111111,13.0698855692014,0.0312196874931837,31.2196874931837
4,3,2022,63,4.63142361111111,0.171722222222222,12.0735988327778,0.0276705897209231,27.6705897209231
5,3,2022,64,4.46809027777778,0.158583333333333,11.1498181391667,0.024513451332305,24.513451332305
6,3,2022,65,4.54461805555556,0.14828125,10.4254900953125,0.0221312394451812,22.1312394451812
7,3,2022,66,4.76006944444444,0.140652777777778,9.88914068097222,0.0204218092472977,20.4218092472977
8,3,2022,67,4.83711805555556,0.135496527777778,9.52661046690972,0.0192933281461797,19.2933281461797
9,3,2022,68,3.85805555555556,0.126684027777778,8.90701337378472,0.0174162703389577,17.4162703389577
10,3,2022,69,3.37881944444444,0.117361111111111,8.25152945138889,0.0155034493060665,15.5034493060665
11,3,2022,70,3.62055555555556,0.113114583333333,7.95296079697917,0.0146577662419332,14.6577662419332
12,3,2022,71,3.90555555555556,0.113868055555556,8.00593659256944,0.0148066285273834,14.8066285273834
13,3,2022,72,4.38010416666667,0.108565972222222,7.63315299871528,0.0137701392751416,13.7701392751416
14,3,2022,73,4.61940972222222,0.120204861111111,8.45147035732639,0.0160788066664139,16.0788066664139
15,3,2022,74,4.78197916666667,0.149847222222222,10.5355918640278,0.0224879464483409,22.4879464483409
16,3,2022,75,4.6996875,0.137354166666667,9.65721899520834,0.0196973481021686,19.6973481021686
17,3,2022,76,4.7771875,0.161142361111111,11.3297405417014,0.0251180360920907,25.1180360920907
18,3,2022,77,5.00236111111111,0.167277777777778,11.7611148772222,0.0265879895366351,26.5879895366351
19,3,2022,78,4.9228125,0.157274305555556,11.0577818491319,0.0242061442765396,24.2061442765396
20,3,2022,79,4.53503472222222,0.147586805555556,10.3766644772569,0.0219736815822068,21.9736815822068
21,3,2022,80,4.71982638888889,0.197423611111111,13.8806349570139,0.0342144764796655,34.2144764796655
22,3,2022,81,5.26711805555556,0.226194444444444,15.9034803130556,0.0420856448199527,42.0856448199527
23,3,2022,82,5.69166666666667,0.204493055555556,14.3776797488194,0.0360965135565238,36.0965135565238
24,3,2022,83,5.3190625,0.179822916666667,12.6431496673958,0.0296815535981876,29.6815535981876
25,3,2022,84,5.50253472222222,0.164204861111111,11.5450615173264,0.0258481811696958,25.8481811696958
26,3,2022,85,5.59895833333333,0.1679375,11.807499214375,0.0267477500861245,26.7477500861245
27,3,2022,86,5.94888888888889,0.161375,11.34609712375,0.0251732484760236,25.1732484760236
28,3,2022,87,6.12423611111111,0.158152777777778,11.1195462559722,0.0244122274995142,24.4122274995141
29,3,2022,88,6.1690625,0.149486111111111,10.5102025426389,0.022405516836494,22.405516836494
30,3,2022,89,5.85326388888889,0.141135416666667,9.92307448552083,0.0205285601201946,20.5285601201946
31,3,2022,90,5.47423611111111,0.13403125,9.4235884128125,0.0189766748966501,18.9766748966501
1,4,2022,91,5.36211805555556,0.127065972222222,8.93386746371528,0.0174962518476224,17.4962518476224
2,4,2022,92,5.380625,0.118590277777778,8.33795079534722,0.0157512560525583,15.7512560525583
3,4,2022,93,5.43154320987654,0.114067901234568,8.0199875204321,0.0148461982064671,14.8461982064671
7,4,2022,97,6.18049180327869,0.147032786885246,10.3377120395082,0.021848261124472,21.848261124472
8,4,2022,98,5.8203125,0.145125,10.20357766125,0.0214182587211439,21.4182587211439
9,4,2022,99,5.12430555555556,0.136642361111111,9.60717273670139,0.0195421974344082,19.5421974344082
10,4,2022,100,4.32430555555556,0.140663194444444,9.88987306524306,0.0204241112069946,20.4241112069946
11,4,2022,101,4.47819444444444,0.143798611111111,10.1103207307639,0.0211210314082967,21.1210314082967
12,4,2022,102,4.24052083333333,0.135861111111111,9.55224391638889,0.0193723951362756,19.3723951362756
13,4,2022,103,4.32079861111111,0.130704861111111,9.18971370232639,0.0182645303890187,18.2645303890187
14,4,2022,104,4.39329861111111,0.122378472222222,8.60429454184028,0.0165234044496513,16.5234044496513
15,4,2022,105,3.360625,0.124524305555556,8.75516570163195,0.0169663829610198,16.9663829610198
16,4,2022,106,3.65868055555556,0.136208333333333,9.57665672541667,0.0194478000763997,19.4478000763997
17,4,2022,107,4.015625,0.130996527777778,9.21022046190972,0.0183265988531482,18.3265988531482
18,4,2022,108,4.52892361111111,0.169809027777778,11.9390842550347,0.0272027482517407,27.2027482517407
19,4,2022,109,4.64072916666667,0.1846875,12.985173121875,0.0309122317712746,30.9122317712746
20,4,2022,110,4.63392361111111,0.169423611111111,11.9119860370139,0.027108832225665,27.108832225665
21,4,2022,111,4.97725694444444,0.171399305555556,12.0508949203819,0.0275914337354148,27.5914337354148
22,4,2022,112,5.34166666666667,0.159895833333333,11.2420985572917,0.0248229058154627,24.8229058154627
23,4,2022,113,5.60444444444444,0.149059027777778,10.4801747875347,0.0223081620551664,22.3081620551664
24,4,2022,114,5.96354166666667,0.14165625,9.9596936990625,0.0206439728613166,20.6439728613166
25,4,2022,115,5.90583333333333,0.148309027777778,10.4274431200347,0.0221375497869782,22.1375497869782
26,4,2022,116,5.53670138888889,0.141777777777778,9.96823818222222,0.0206709344182783,20.6709344182783
27,4,2022,117,5.2346875,0.134875,9.48291153875,0.019158793685182,19.158793685182
28,4,2022,118,5.36069444444444,0.128305555555556,9.02102119194445,0.0177566925220841,17.7566925220841
29,4,2022,119,5.60694444444444,0.120597222222222,8.47905683152778,0.0161587536403203,16.1587536403203
30,4,2022,120,5.94729166666667,0.193538194444444,13.6074556239931,0.0331949009282888,33.1949009282888
1,5,2022,121,6.16232638888889,0.19090625,13.4224065315625,0.0325102826628976,32.5102826628976
2,5,2022,122,6.42013888888889,0.175256944444444,12.3221212286806,0.0285421175660895,28.5421175660895
3,5,2022,123,6.54038194444444,0.162423611111111,11.4198238070139,0.0254226317274607,25.4226317274607
4,5,2022,124,6.34479166666667,0.155892361111111,10.9606188692014,0.0238831650903569,23.8831650903569
5,5,2022,125,6.41451388888889,0.158204861111111,11.1232081773264,0.0244244646790992,24.4244646790992
6,5,2022,126,6.22496527777778,0.153517361111111,10.7936352554514,0.023331582244047,23.331582244047
7,5,2022,127,6.1296875,0.143409722222222,10.0829783846528,0.0210341566054996,21.0341566054996
8,5,2022,128,5.84440972222222,0.136847222222222,9.62157629402778,0.0195868074199697,19.5868074199697
9,5,2022,129,6.01486111111111,0.12953125,9.1071984078125,0.0180155098387452,18.0155098387452
10,5,2022,130,6.24361111111111,0.120190972222222,8.45049384496528,0.0160759791779554,16.0759791779554
11,5,2022,131,6.31003472222222,0.113336805555556,7.96858499475695,0.01470161667529,14.70161667529
12,5,2022,132,6.08840277777778,0.112736111111111,7.92635083513889,0.0145831869556601,14.5831869556601
13,5,2022,133,5.79899305555556,0.108482638888889,7.62729392454861,0.0137540553890808,13.7540553890808
14,5,2022,134,6.17934027777778,0.108902777777778,7.65683342347222,0.0138352106285908,13.8352106285908
15,5,2022,135,6.73944444444444,0.121854166666667,8.56743120020833,0.0164157808817618,16.4157808817618
16,5,2022,136,7.21440972222222,0.131020833333333,9.21192935854167,0.0183317744843757,18.3317744843757
17,5,2022,137,6.80472222222222,0.116586805555556,8.19708888725695,0.0153480382658704,15.3480382658704
18,5,2022,138,6.92163194444444,0.117329861111111,8.24933229857639,0.0154971667176303,15.4971667176303
19,5,2022,139,6.56829861111111,0.109048611111111,7.66708680326389,0.0138634184797817,13.8634184797817
20,5,2022,140,7.07763888888889,0.103802083333333,7.29820925885417,0.0128611001644493,12.8611001644493
21,5,2022,141,7.57979166666667,0.0996319444444445,7.00501142243056,0.0120830107181189,12.0830107181189
22,5,2022,142,8.10965277777778,0.0955416666666667,6.71742853208333,0.0113361593868979,11.3361593868979
23,5,2022,143,8.48350694444444,0.0925,6.503572325,0.0107914598508492,10.7914598508492
24,5,2022,144,8.31319444444444,0.0902222222222222,6.34342429777778,0.010389619896285,10.389619896285
25,5,2022,145,8.59298611111111,0.0878020833333333,6.17326701885417,0.0099684312807102,9.9684312807102
26,5,2022,146,8.58899305555556,0.0874270833333333,6.14690118510417,0.00990370462026584,9.90370462026584
27,5,2022,147,8.61538194444445,0.106006944444444,7.45323059618056,0.0132791816515251,13.2791816515251
28,5,2022,148,8.12697916666667,0.0945590277777778,6.64834028253472,0.0111591841773934,11.1591841773934
29,5,2022,149,8.29690972222222,0.0878576388888889,6.17717306829861,0.0099780327092487,9.9780327092487
30,5,2022,150,8.1553125,0.0867118055555555,6.09661079850694,0.0097806461545259,9.7806461545259
31,5,2022,151,8.53559027777778,0.0837569444444444,5.88885779368056,0.00927791048985401,9.27791048985401
1,6,2022,152,9.223125,0.0805763888888889,5.66523646298611,0.00874703277643037,8.74703277643037
2,6,2022,153,9.74899305555556,0.07771875,5.4643190446875,0.00827928361907287,8.27928361907287
3,6,2022,154,10.0069444444444,0.0792638888888889,5.57295604486111,0.00853110337500841,8.53110337500841
4,6,2022,155,9.68614583333333,0.0784583333333333,5.51631832791667,0.00839949467782133,8.39949467782133
5,6,2022,156,10.0826041666667,0.0850486111111111,5.97967344326389,0.00949655307185588,9.49655307185588
6,6,2022,157,9.28590361445783,0.0777590361445783,5.46715151879518,0.00828581636939807,8.28581636939807
23,11,2022,327,5.15698412698413,0.0109920634920635,0.772839782936508,0.000421827673311889,0.421827673311889
24,11,2022,328,5.06795138888889,0.011,0.77339779,0.000422291314244995,0.422291314244995
25,11,2022,329,5.48913194444444,0.011,0.77339779,0.000422291314244995,0.422291314244995
26,11,2022,330,4.89739583333333,0.011,0.77339779,0.000422291314244995,0.422291314244995
27,11,2022,331,4.35253472222222,0.0109965277777778,0.773153661909722,0.00042208844984296,0.42208844984296
28,11,2022,332,2.94600694444444,0.011,0.77339779,0.000422291314244995,0.422291314244995
29,11,2022,333,1.20829861111111,0.0108993055555556,0.766318075381944,0.000416421839419707,0.416421839419707
30,11,2022,334,1.62388888888889,0.0251944444444444,1.77139342305556,0.00149072785587057,1.49072785587057
1,12,2022,335,0.956597222222222,0.0113298611111111,0.796589958576389,0.000441715157124302,0.441715157124302
2,12,2022,336,0.178819444444444,0.011,0.77339779,0.000422291314244995,0.422291314244995
3,12,2022,337,0.713958333333333,0.011,0.77339779,0.000422291314244995,0.422291314244995
4,12,2022,338,0.997013888888889,0.011,0.77339779,0.000422291314244995,0.422291314244995
5,12,2022,339,0.7525,0.011,0.77339779,0.000422291314244995,0.422291314244995
6,12,2022,340,1.07322916666667,0.011,0.77339779,0.000422291314244995,0.422291314244995
7,12,2022,341,2.01670138888889,0.0240034722222222,1.68765748809028,0.00138480816418562,1.38480816418562
8,12,2022,342,2.63819444444444,0.0493506944444444,3.46979254711805,0.00414767612135572,4.14767612135572
9,12,2022,343,2.40454861111111,0.0644236111111111,4.52955258701389,0.00622270295652473,6.22270295652473
10,12,2022,344,3.46847222222222,0.166461805555556,11.7037447760069,0.0263908455326331,26.3908455326331
11,12,2022,345,4.08149305555556,0.1456875,10.243126411875,0.0215447375857943,21.5447375857943
12,12,2022,346,3.95565972222222,0.135472222222222,9.52490157027778,0.0192880609577475,19.2880609577475
13,12,2022,347,3.84,0.123267361111111,8.66679133295139,0.0167064158843628,16.7064158843628
14,12,2022,348,3.96472222222222,0.112986111111111,7.94392805763889,0.0146324357107498,14.6324357107498
15,12,2022,349,3.73177083333333,0.106565972222222,7.49253521871528,0.0133859105139117,13.3859105139117
16,12,2022,350,3.67722222222222,0.10234375,7.1956754609375,0.0125871039917302,12.5871039917302
17,12,2022,351,3.40902777777778,0.0996597222222222,7.00696444715278,0.0120881383909365,12.0881383909365
18,12,2022,352,2.55559027777778,0.0949166666666667,6.67348547583333,0.0112234850816295,11.2234850816295
19,12,2022,353,0.351354166666667,0.0876770833333333,6.16447840760417,0.00994683966089037,9.94683966089037
20,12,2022,354,0.026736111111111,0.08575,6.0289873175,0.00961600822149253,9.61600822149253
21,12,2022,355,0.00159722222222243,0.08015625,5.6356969640625,0.00867771117882162,8.67771117882162
22,12,2022,356,-0.555625,0.0781597222222222,5.49532331215278,0.00835088723111122,8.35088723111122
23,12,2022,357,-0.218298611111111,0.0789861111111111,5.55342579763889,0.00848564181425721,8.48564181425721
24,12,2022,358,0.208181818181818,0.0836060606060606,5.87824931848485,0.00925248423319325,9.25248423319325
