"day","month","year","DOY","Temperature.degC.","Pressure.psi.","depth_cm","flow_m3_s","flow_L_s"
9,3,2023,68,3.00649305555556,0.154097222222222,10.8344046465278,0.0234658442119758,23.4658442119758
10,3,2023,69,3.18038194444444,0.161350694444444,11.3443882271181,0.0251674780731045,25.1674780731045
11,3,2023,70,3.26552083333333,0.167517361111111,11.7779597154514,0.0266459698800634,26.6459698800634
12,3,2023,71,3.27149305555556,0.205986111111111,14.4826548276389,0.0364983998274551,36.4983998274551
13,3,2023,72,3.47305555555556,0.274388888888889,19.2919782061111,0.0564685098300667,56.4685098300667
14,3,2023,73,3.5328125,0.229618055555556,16.1441906100694,0.0430589730004832,43.0589730004832
15,3,2023,74,3.57385416666667,0.204263888888889,14.3615672948611,0.0360349638871948,36.0349638871948
16,3,2023,75,3.54524305555556,0.189493055555556,13.3230463988194,0.0321447078381886,32.1447078381886
17,3,2023,76,3.71777777777778,0.180430555555556,12.6858720831944,0.029834339912281,29.834339912281
18,3,2023,77,4.11090277777778,0.180097222222222,12.6624357865278,0.0297504923917501,29.7504923917501
19,3,2023,78,4.53888888888889,0.187559027777778,13.1870670525347,0.0316467034025525,31.6467034025525
20,3,2023,79,4.83586805555556,0.190815972222222,13.4160592012153,0.0324868866150194,32.4868866150194
21,3,2023,80,4.95850694444444,0.182586805555556,12.8374756272569,0.0303786796659085,30.3786796659085
22,3,2023,81,5.18159722222222,0.170298611111111,11.9735063157639,0.0273222075111313,27.3222075111313
23,3,2023,82,4.90815972222222,0.159538194444444,11.2169533639931,0.0247384516323063,24.7384516323063
24,3,2023,83,4.40059027777778,0.150760416666667,10.5997975517708,0.0226968609452118,22.6968609452118
25,3,2023,84,4.1271875,0.144736111111111,10.1762353151389,0.0213309659793701,21.3309659793701
26,3,2023,85,4.15979166666667,0.138256944444444,9.72069229868056,0.0198947289599699,19.8947289599699
27,3,2023,86,4.36107638888889,0.132114583333333,9.28882970697917,0.0185651959697665,18.5651959697665
28,3,2023,87,4.67520833333333,0.1254375,8.819371389375,0.0171561158166928,17.1561158166928
29,3,2023,88,5.12586805555556,0.116826388888889,8.21393372548611,0.0153960677056184,15.3960677056184
30,3,2023,89,5.08472222222222,0.107944444444444,7.58945407055556,0.0136503356933148,13.6503356933148
31,3,2023,90,4.87680555555556,0.103357638888889,7.26696086329861,0.0127773822785768,12.7773822785768
1,4,2023,91,4.47222222222222,0.100045138888889,7.03406266517361,0.0121593618019092,12.1593618019092
2,4,2023,92,4.0315625,0.0960104166666667,6.75038582427083,0.0114209181090596,11.4209181090596
3,4,2023,93,4.01336805555556,0.0922743055555556,6.48770399913194,0.010751410339385,10.751410339385
4,4,2023,94,3.58770833333333,0.0951805555555556,6.69203921069445,0.0112710115888724,11.2710115888724
5,4,2023,95,3.93038194444444,0.0936180555555556,6.58218157006944,0.0109906105380816,10.9906105380816
6,4,2023,96,4.75628472222222,0.0934305555555556,6.56899865319444,0.0109571254864205,10.9571254864205
7,4,2023,97,5.51295138888889,0.09134375,6.4222776709375,0.0105868234832326,10.5868234832326
8,4,2023,98,5.45607638888889,0.0892083333333333,6.27213889541667,0.0102124405130624,10.2124405130624
9,4,2023,99,5.77743055555556,0.101097222222222,7.10803347652778,0.0123545115402248,12.3545115402248
10,4,2023,100,5.51902777777778,0.106121527777778,7.46128682315972,0.0133010338724666,13.3010338724666
11,4,2023,101,5.23447916666667,0.100534722222222,7.06848472590278,0.0122500414818036,12.2500414818036
12,4,2023,102,5.10232638888889,0.0949756944444444,6.67763565336806,0.0112341100298142,11.2341100298142
13,4,2023,103,4.95611111111111,0.0908888888888889,6.39029689111111,0.0105066898138558,10.5066898138558
14,4,2023,104,4.86427536231884,0.0880253623188406,6.18896551648551,0.0100070388569719,10.0070388569719
15,4,2023,105,5.501875,0.0847465277777778,5.95843429940972,0.00944526254427565,9.44526254427565
16,4,2023,106,5.64020833333333,0.0858819444444444,6.03826418493056,0.00963853716339159,9.63853716339159
17,4,2023,107,4.88131944444444,0.0820173611111111,5.76654962045139,0.00898622104530208,8.98622104530208
18,4,2023,108,4.76645833333333,0.0800208333333333,5.62617596854167,0.00865540819434142,8.65540819434142
19,4,2023,109,4.78357638888889,0.0810173611111111,5.69624073045139,0.00881999502261008,8.81999502261008
20,4,2023,110,4.63559027777778,0.0839618055555556,5.90326135100695,0.0093124710344819,9.3124710344819
21,4,2023,111,5.11020833333333,0.0887743055555556,6.24162288413194,0.0101369132019303,10.1369132019303
22,4,2023,112,5.57777777777778,0.0948333333333333,6.66762640166667,0.0112084910259659,11.2084910259659
23,4,2023,113,5.86305555555556,0.110395833333333,7.76180850229167,0.014124935205533,14.124935205533
24,4,2023,114,5.80395833333333,0.109697916666667,7.71273875614583,0.0139892495024166,13.9892495024166
25,4,2023,115,6.02559027777778,0.102822916666667,7.22936513739583,0.0126769080013709,12.6769080013709
26,4,2023,116,6.51930555555556,0.09934375,6.9847487909375,0.0120298551629125,12.0298551629125
27,4,2023,117,6.94875,0.0941041666666667,6.61635950270833,0.0110775866705206,11.0775866705206
28,4,2023,118,7.693125,0.0875902777777778,6.15837520534722,0.00993185493026506,9.93185493026506
29,4,2023,119,8.531875,0.0818333333333333,5.75361083166667,0.00895555097006781,8.95555097006781
30,4,2023,120,8.6853125,0.0772013888888889,5.42794395923611,0.00819554623912927,8.19554623912927
1,5,2023,121,8.50513888888889,0.0730069444444444,5.13303722618056,0.00752753446013752,7.52753446013752
2,5,2023,122,9.10927083333333,0.0690069444444444,4.85180166618056,0.00690887476133082,6.90887476133082
3,5,2023,123,9.94902777777778,0.0646597222222222,4.54615329715278,0.00625744697689029,6.25744697689029
4,5,2023,124,10.1513541666667,0.0610104166666667,4.28957467427083,0.00572792544258705,5.72792544258705
5,5,2023,125,9.57955555555556,0.0621,4.366182069,0.00588434188349763,5.88434188349763
