Rec #,Date/Time,Temperature(degC),Pressure(psi)
1844,25/03/2019 13:34,5.25,-0.001
1845,25/03/2019 13:49,5.25,0
1846,25/03/2019 14:04,5.25,-0.001
1847,25/03/2019 14:19,5.25,-0.001
1848,25/03/2019 14:34,5.25,-0.001
1849,25/03/2019 14:49,5.25,-0.001
1850,25/03/2019 15:04,5.25,-0.001
1851,25/03/2019 15:19,5.25,-0.001
1852,25/03/2019 15:34,5.25,-0.001
1853,25/03/2019 15:49,5.31,-0.001
1854,25/03/2019 16:04,5.31,-0.001
1855,25/03/2019 16:19,5.31,-0.001
1856,25/03/2019 16:34,5.31,-0.001
1857,25/03/2019 16:49,5.31,-0.002
1858,25/03/2019 17:04,5.31,-0.002
1859,25/03/2019 17:19,5.31,-0.002
1860,25/03/2019 17:34,5.31,-0.002
1861,25/03/2019 17:49,5.31,-0.002
1862,25/03/2019 18:04,5.31,-0.002
1863,25/03/2019 18:19,5.31,-0.002
1864,25/03/2019 18:34,5.31,-0.003
1865,25/03/2019 18:49,5.31,-0.003
1866,25/03/2019 19:04,5.31,-0.003
1867,25/03/2019 19:19,5.31,-0.003
1868,25/03/2019 19:34,5.31,-0.003
1869,25/03/2019 19:49,5.31,-0.003
1870,25/03/2019 20:04,5.31,-0.003
1871,25/03/2019 20:19,5.31,-0.004
1872,25/03/2019 20:34,5.31,-0.004
1873,25/03/2019 20:49,5.31,-0.004
1874,25/03/2019 21:04,5.31,-0.004
1875,25/03/2019 21:19,5.31,-0.004
1876,25/03/2019 21:34,5.31,-0.004
1877,25/03/2019 21:49,5.38,-0.004
1878,25/03/2019 22:04,5.31,-0.004
1879,25/03/2019 22:19,5.31,-0.004
1880,25/03/2019 22:34,5.31,-0.004
1881,25/03/2019 22:49,5.31,-0.005
1882,25/03/2019 23:04,5.31,-0.005
1883,25/03/2019 23:19,5.31,-0.005
1884,25/03/2019 23:34,5.31,-0.005
1885,25/03/2019 23:49,5.31,-0.005
1886,26/03/2019 0:04,5.25,-0.005
1887,26/03/2019 0:19,5.31,-0.005
1888,26/03/2019 0:34,5.31,-0.005
1889,26/03/2019 0:49,5.25,-0.005
1890,26/03/2019 1:04,5.25,-0.005
1891,26/03/2019 1:19,5.25,-0.006
1892,26/03/2019 1:34,5.25,-0.006
1893,26/03/2019 1:49,5.25,-0.005
1894,26/03/2019 2:04,5.25,-0.006
1895,26/03/2019 2:19,5.25,-0.006
1896,26/03/2019 2:34,5.25,-0.006
1897,26/03/2019 2:49,5.25,-0.006
1898,26/03/2019 3:04,5.25,-0.006
1899,26/03/2019 3:19,5.25,-0.006
1900,26/03/2019 3:34,5.25,-0.006
1901,26/03/2019 3:49,5.25,-0.006
1902,26/03/2019 4:04,5.25,-0.006
1903,26/03/2019 4:19,5.25,-0.006
1904,26/03/2019 4:34,5.25,-0.006
1905,26/03/2019 4:49,5.19,-0.006
1906,26/03/2019 5:04,5.19,-0.006
1907,26/03/2019 5:19,5.19,-0.006
1908,26/03/2019 5:34,5.19,-0.006
1909,26/03/2019 5:49,5.19,-0.006
1910,26/03/2019 6:04,5.13,-0.006
1911,26/03/2019 6:19,5.13,-0.006
1912,26/03/2019 6:34,5.13,-0.006
1913,26/03/2019 6:49,5.06,-0.006
1914,26/03/2019 7:04,5.06,-0.006
1915,26/03/2019 7:19,5.06,-0.006
1916,26/03/2019 7:34,5.06,-0.006
1917,26/03/2019 7:49,5.13,-0.006
1918,26/03/2019 8:04,5.13,-0.006
1919,26/03/2019 8:19,5.13,-0.006
1920,26/03/2019 8:34,5.13,-0.005
1921,26/03/2019 8:49,5.13,-0.005
1922,26/03/2019 9:04,5.13,-0.005
1923,26/03/2019 9:19,5.13,-0.005
1924,26/03/2019 9:34,5.13,-0.005
1925,26/03/2019 9:49,5.19,-0.005
1926,26/03/2019 10:04,5.19,-0.005
1927,26/03/2019 10:19,5.19,-0.005
1928,26/03/2019 10:34,5.19,-0.005
1929,26/03/2019 10:49,5.19,-0.005
1930,26/03/2019 11:04,5.25,-0.005
1931,26/03/2019 11:19,5.25,-0.005
1932,26/03/2019 11:34,5.25,-0.005
1933,26/03/2019 11:49,5.25,-0.005
1934,26/03/2019 12:04,5.25,-0.005
1935,26/03/2019 12:19,5.25,-0.005
1936,26/03/2019 12:34,5.31,-0.005
1937,26/03/2019 12:49,5.31,-0.005
1938,26/03/2019 13:04,5.31,-0.005
1939,26/03/2019 13:19,5.31,-0.005
1940,26/03/2019 13:34,5.31,-0.005
1941,26/03/2019 13:49,5.38,-0.005
1942,26/03/2019 14:04,5.38,-0.006
1943,26/03/2019 14:19,5.38,-0.006
1944,26/03/2019 14:34,5.31,-0.005
1945,26/03/2019 14:49,5.38,-0.006
1946,26/03/2019 15:04,5.38,-0.006
1947,26/03/2019 15:19,5.38,-0.006
1948,26/03/2019 15:34,5.38,-0.006
1949,26/03/2019 15:49,5.44,-0.006
1950,26/03/2019 16:04,5.44,-0.006
1951,26/03/2019 16:19,5.38,-0.006
1952,26/03/2019 16:34,5.44,-0.006
1953,26/03/2019 16:49,5.38,-0.006
1954,26/03/2019 17:04,5.38,-0.006
1955,26/03/2019 17:19,5.38,-0.006
1956,26/03/2019 17:34,5.44,-0.006
1957,26/03/2019 17:49,5.44,-0.006
1958,26/03/2019 18:04,5.44,-0.006
1959,26/03/2019 18:19,5.38,-0.006
1960,26/03/2019 18:34,5.44,-0.006
1961,26/03/2019 18:49,5.38,-0.006
1962,26/03/2019 19:04,5.38,-0.006
1963,26/03/2019 19:19,5.38,-0.006
1964,26/03/2019 19:34,5.38,-0.005
1965,26/03/2019 19:49,5.38,-0.005
1966,26/03/2019 20:04,5.38,-0.005
1967,26/03/2019 20:19,5.38,-0.005
1968,26/03/2019 20:34,5.38,-0.005
1969,26/03/2019 20:49,5.31,-0.005
1970,26/03/2019 21:04,5.31,-0.005
1971,26/03/2019 21:19,5.31,0.003
1972,26/03/2019 21:34,5.31,0.001
1973,26/03/2019 21:49,5.25,0
1974,26/03/2019 22:04,5.25,-0.001
1975,26/03/2019 22:19,5.19,-0.002
1976,26/03/2019 22:34,5.13,-0.002
1977,26/03/2019 22:49,5.13,-0.002
1978,26/03/2019 23:04,5.13,-0.002
1979,26/03/2019 23:19,5.06,-0.003
1980,26/03/2019 23:34,5.06,-0.003
1981,26/03/2019 23:49,5.06,-0.003
1982,27/03/2019 0:04,5,-0.003
1983,27/03/2019 0:19,5,-0.003
1984,27/03/2019 0:34,4.94,-0.003
1985,27/03/2019 0:49,4.94,-0.003
1986,27/03/2019 1:04,4.88,-0.003
1987,27/03/2019 1:19,4.88,-0.003
1988,27/03/2019 1:34,4.88,-0.004
1989,27/03/2019 1:49,4.88,-0.004
1990,27/03/2019 2:04,4.88,-0.003
1991,27/03/2019 2:19,4.88,-0.003
1992,27/03/2019 2:34,4.88,-0.004
1993,27/03/2019 2:49,4.88,-0.004
1994,27/03/2019 3:04,4.88,-0.004
1995,27/03/2019 3:19,4.88,-0.003
1996,27/03/2019 3:34,4.88,-0.003
1997,27/03/2019 3:49,4.88,-0.003
1998,27/03/2019 4:04,4.88,-0.003
1999,27/03/2019 4:19,4.88,-0.003
2000,27/03/2019 4:34,4.88,-0.003
2001,27/03/2019 4:49,4.88,-0.003
2002,27/03/2019 5:04,4.88,-0.003
2003,27/03/2019 5:19,4.88,-0.003
2004,27/03/2019 5:34,4.88,-0.003
2005,27/03/2019 5:49,4.81,-0.003
2006,27/03/2019 6:04,4.81,-0.003
2007,27/03/2019 6:19,4.81,-0.003
2008,27/03/2019 6:34,4.81,-0.003
2009,27/03/2019 6:49,4.81,-0.003
2010,27/03/2019 7:04,4.81,-0.003
2011,27/03/2019 7:19,4.81,-0.003
2012,27/03/2019 7:34,4.81,-0.003
2013,27/03/2019 7:49,4.81,-0.003
2014,27/03/2019 8:04,4.81,-0.004
2015,27/03/2019 8:19,4.81,-0.004
2016,27/03/2019 8:34,4.81,-0.004
2017,27/03/2019 8:49,4.81,-0.004
2018,27/03/2019 9:04,4.81,-0.004
2019,27/03/2019 9:19,4.81,-0.004
2020,27/03/2019 9:34,4.81,-0.003
2021,27/03/2019 9:49,4.88,-0.003
2022,27/03/2019 10:04,4.88,-0.003
2023,27/03/2019 10:19,4.94,-0.003
2024,27/03/2019 10:34,5,-0.003
2025,27/03/2019 10:49,4.94,-0.002
2026,27/03/2019 11:04,5,-0.002
2027,27/03/2019 11:19,5,-0.002
2028,27/03/2019 11:34,5.06,-0.002
2029,27/03/2019 11:49,5.06,-0.002
2030,27/03/2019 12:04,5.06,-0.002
2031,27/03/2019 12:19,5.13,-0.002
2032,27/03/2019 12:34,5.19,-0.001
2033,27/03/2019 12:49,5.19,-0.001
2034,27/03/2019 13:04,5.19,-0.001
2035,27/03/2019 13:19,5.25,-0.001
2036,27/03/2019 13:34,5.25,-0.001
2037,27/03/2019 13:49,5.25,-0.001
2038,27/03/2019 14:04,5.31,-0.001
2039,27/03/2019 14:19,5.31,-0.001
2040,27/03/2019 14:34,5.31,-0.002
2041,27/03/2019 14:49,5.31,-0.002
2042,27/03/2019 15:04,5.38,-0.002
2043,27/03/2019 15:19,5.38,-0.002
2044,27/03/2019 15:34,5.38,-0.002
2045,27/03/2019 15:49,5.38,-0.002
2046,27/03/2019 16:04,5.38,-0.003
2047,27/03/2019 16:19,5.38,-0.003
2048,27/03/2019 16:34,5.38,-0.003
2049,27/03/2019 16:49,5.38,-0.003
2050,27/03/2019 17:04,5.44,-0.003
2051,27/03/2019 17:19,5.38,-0.003
2052,27/03/2019 17:34,5.38,-0.004
2053,27/03/2019 17:49,5.38,-0.004
2054,27/03/2019 18:04,5.38,-0.004
2055,27/03/2019 18:19,5.38,-0.004
2056,27/03/2019 18:34,5.38,-0.004
2057,27/03/2019 18:49,5.44,-0.004
2058,27/03/2019 19:04,5.38,-0.004
2059,27/03/2019 19:19,5.44,-0.004
2060,27/03/2019 19:34,5.38,-0.005
2061,27/03/2019 19:49,5.38,-0.005
2062,27/03/2019 20:04,5.38,-0.005
2063,27/03/2019 20:19,5.38,-0.005
2064,27/03/2019 20:34,5.38,-0.005
2065,27/03/2019 20:49,5.38,-0.005
2066,27/03/2019 21:04,5.38,-0.005
2067,27/03/2019 21:19,5.38,-0.005
2068,27/03/2019 21:34,5.38,-0.005
2069,27/03/2019 21:49,5.38,-0.006
2070,27/03/2019 22:04,5.38,-0.005
2071,27/03/2019 22:19,5.38,-0.006
2072,27/03/2019 22:34,5.38,-0.006
2073,27/03/2019 22:49,5.38,-0.006
2074,27/03/2019 23:04,5.38,-0.006
2075,27/03/2019 23:19,5.38,-0.006
2076,27/03/2019 23:34,5.38,-0.006
2077,27/03/2019 23:49,5.31,-0.006
2078,28/03/2019 0:04,5.38,-0.006
2079,28/03/2019 0:19,5.38,-0.006
2080,28/03/2019 0:34,5.38,-0.006
2081,28/03/2019 0:49,5.38,-0.006
2082,28/03/2019 1:04,5.38,-0.006
2083,28/03/2019 1:19,5.38,-0.006
2084,28/03/2019 1:34,5.38,-0.005
2085,28/03/2019 1:49,5.38,-0.005
2086,28/03/2019 2:04,5.38,-0.005
2087,28/03/2019 2:19,5.38,-0.005
2088,28/03/2019 2:34,5.38,-0.005
2089,28/03/2019 2:49,5.38,-0.005
2090,28/03/2019 3:04,5.38,-0.005
2091,28/03/2019 3:19,5.38,-0.005
2092,28/03/2019 3:34,5.38,-0.005
2093,28/03/2019 3:49,5.38,-0.005
2094,28/03/2019 4:04,5.38,-0.005
2095,28/03/2019 4:19,5.38,-0.004
2096,28/03/2019 4:34,5.38,-0.004
2097,28/03/2019 4:49,5.38,-0.004
2098,28/03/2019 5:04,5.38,-0.005
2099,28/03/2019 5:19,5.38,-0.004
2100,28/03/2019 5:34,5.38,0.001
2101,28/03/2019 5:49,5.38,0
2102,28/03/2019 6:04,5.38,-0.001
2103,28/03/2019 6:19,5.38,-0.001
2104,28/03/2019 6:34,5.38,-0.001
2105,28/03/2019 6:49,5.38,-0.002
2106,28/03/2019 7:04,5.38,-0.002
2107,28/03/2019 7:19,5.38,-0.002
2108,28/03/2019 7:34,5.31,-0.002
2109,28/03/2019 7:49,5.38,-0.002
2110,28/03/2019 8:04,5.31,-0.003
2111,28/03/2019 8:19,5.31,-0.003
2112,28/03/2019 8:34,5.31,-0.003
2113,28/03/2019 8:49,5.31,-0.003
2114,28/03/2019 9:04,5.38,-0.003
2115,28/03/2019 9:19,5.31,-0.003
2116,28/03/2019 9:34,5.31,-0.004
2117,28/03/2019 9:49,5.38,-0.004
2118,28/03/2019 10:04,5.38,-0.004
2119,28/03/2019 10:19,5.38,-0.004
2120,28/03/2019 10:34,5.44,-0.004
2121,28/03/2019 10:49,5.44,-0.004
2122,28/03/2019 11:04,5.44,-0.004
2123,28/03/2019 11:19,5.44,-0.004
2124,28/03/2019 11:34,5.44,-0.004
2125,28/03/2019 11:49,5.5,-0.004
2126,28/03/2019 12:04,5.56,-0.004
2127,28/03/2019 12:19,5.56,-0.003
2128,28/03/2019 12:34,5.5,-0.003
2129,28/03/2019 12:49,5.56,-0.004
2130,28/03/2019 13:04,5.56,-0.003
2131,28/03/2019 13:19,5.56,-0.004
2132,28/03/2019 13:34,5.63,-0.003
2133,28/03/2019 13:49,5.63,-0.003
2134,28/03/2019 14:04,5.69,-0.003
2135,28/03/2019 14:19,5.69,-0.003
2136,28/03/2019 14:34,5.69,-0.003
2137,28/03/2019 14:49,5.69,-0.003
2138,28/03/2019 15:04,5.69,-0.003
2139,28/03/2019 15:19,5.75,-0.003
2140,28/03/2019 15:34,5.69,-0.003
2141,28/03/2019 15:49,5.69,-0.003
2142,28/03/2019 16:04,5.69,-0.004
2143,28/03/2019 16:19,5.69,-0.004
2144,28/03/2019 16:34,5.75,-0.004
2145,28/03/2019 16:49,5.75,-0.004
2146,28/03/2019 17:04,5.75,-0.004
2147,28/03/2019 17:19,5.75,-0.004
2148,28/03/2019 17:34,5.75,-0.004
2149,28/03/2019 17:49,5.75,-0.004
2150,28/03/2019 18:04,5.75,-0.004
2151,28/03/2019 18:19,5.75,-0.004
2152,28/03/2019 18:34,5.75,-0.004
2153,28/03/2019 18:49,5.75,-0.005
2154,28/03/2019 19:04,5.75,-0.005
2155,28/03/2019 19:19,5.81,-0.005
2156,28/03/2019 19:34,5.81,-0.005
2157,28/03/2019 19:49,5.75,-0.005
2158,28/03/2019 20:04,5.81,-0.005
2159,28/03/2019 20:19,5.75,-0.005
2160,28/03/2019 20:34,5.75,-0.005
2161,28/03/2019 20:49,5.75,-0.005
2162,28/03/2019 21:04,5.75,-0.005
2163,28/03/2019 21:19,5.75,-0.006
2164,28/03/2019 21:34,5.75,-0.006
2165,28/03/2019 21:49,5.75,-0.005
2166,28/03/2019 22:04,5.75,-0.006
2167,28/03/2019 22:19,5.69,-0.006
2168,28/03/2019 22:34,5.75,-0.006
2169,28/03/2019 22:49,5.69,-0.006
2170,28/03/2019 23:04,5.69,-0.006
2171,28/03/2019 23:19,5.75,-0.006
2172,28/03/2019 23:34,5.69,-0.006
2173,28/03/2019 23:49,5.69,-0.006
2174,29/03/2019 0:04,5.69,-0.006
2175,29/03/2019 0:19,5.69,-0.006
2176,29/03/2019 0:34,5.69,-0.006
2177,29/03/2019 0:49,5.69,-0.006
2178,29/03/2019 1:04,5.69,-0.006
2179,29/03/2019 1:19,5.69,-0.006
2180,29/03/2019 1:34,5.69,-0.006
2181,29/03/2019 1:49,5.69,-0.006
2182,29/03/2019 2:04,5.69,-0.006
2183,29/03/2019 2:19,5.69,-0.006
2184,29/03/2019 2:34,5.69,-0.006
2185,29/03/2019 2:49,5.69,-0.006
2186,29/03/2019 3:04,5.69,-0.006
2187,29/03/2019 3:19,5.69,-0.005
2188,29/03/2019 3:34,5.63,-0.005
2189,29/03/2019 3:49,5.69,-0.005
2190,29/03/2019 4:04,5.63,-0.005
2191,29/03/2019 4:19,5.63,0.003
2192,29/03/2019 4:34,5.63,0.003
2193,29/03/2019 4:49,5.63,0.003
2194,29/03/2019 5:04,5.63,0.003
2195,29/03/2019 5:19,5.63,0.003
2196,29/03/2019 5:34,5.63,0.003
2197,29/03/2019 5:49,5.63,0.003
2198,29/03/2019 6:04,5.63,0.003
2199,29/03/2019 6:19,5.63,0.003
2200,29/03/2019 6:34,5.56,0.003
2201,29/03/2019 6:49,5.56,0.003
2202,29/03/2019 7:04,5.56,0.003
2203,29/03/2019 7:19,5.56,0.003
2204,29/03/2019 7:34,5.56,0.003
2205,29/03/2019 7:49,5.56,0.003
2206,29/03/2019 8:04,5.56,0.003
2207,29/03/2019 8:19,5.56,0.003
2208,29/03/2019 8:34,5.56,0.003
2209,29/03/2019 8:49,5.56,0.003
2210,29/03/2019 9:04,5.56,0.003
2211,29/03/2019 9:19,5.56,0.003
2212,29/03/2019 9:34,5.56,0.003
2213,29/03/2019 9:49,5.56,0.003
2214,29/03/2019 10:04,5.56,0.003
2215,29/03/2019 10:19,5.63,0.003
2216,29/03/2019 10:34,5.63,0.003
2217,29/03/2019 10:49,5.63,0.003
2218,29/03/2019 11:04,5.63,0.003
2219,29/03/2019 11:19,5.69,0.003
2220,29/03/2019 11:34,5.69,0.003
2221,29/03/2019 11:49,5.75,0.003
2222,29/03/2019 12:04,5.75,0.003
2223,29/03/2019 12:19,5.75,0.003
2224,29/03/2019 12:34,5.75,0.003
2225,29/03/2019 12:49,5.81,0.003
2226,29/03/2019 13:04,5.88,0.003
2227,29/03/2019 13:19,5.88,0.003
2228,29/03/2019 13:34,5.81,0.003
2229,29/03/2019 13:49,5.88,0.003
2230,29/03/2019 14:04,5.88,0.003
2231,29/03/2019 14:19,5.88,0.003
2232,29/03/2019 14:34,5.94,0.003
2233,29/03/2019 14:49,5.94,0.003
2234,29/03/2019 15:04,5.88,0.003
2235,29/03/2019 15:19,5.94,0.003
2236,29/03/2019 15:34,5.94,0.003
2237,29/03/2019 15:49,5.94,0.003
2238,29/03/2019 16:04,5.94,0.003
2239,29/03/2019 16:19,5.94,0.003
2240,29/03/2019 16:34,6,0.003
2241,29/03/2019 16:49,6,0.003
2242,29/03/2019 17:04,6,0.003
2243,29/03/2019 17:19,6,0.003
2244,29/03/2019 17:34,6,0.003
2245,29/03/2019 17:49,6,0.003
2246,29/03/2019 18:04,6,0.003
2247,29/03/2019 18:19,6,0.003
2248,29/03/2019 18:34,6,0.003
2249,29/03/2019 18:49,6,0.003
2250,29/03/2019 19:04,6,0.003
2251,29/03/2019 19:19,6,0.003
2252,29/03/2019 19:34,6,0.003
2253,29/03/2019 19:49,6,0.003
2254,29/03/2019 20:04,6,0.003
2255,29/03/2019 20:19,6,0.003
2256,29/03/2019 20:34,6,0.003
2257,29/03/2019 20:49,6,0.003
2258,29/03/2019 21:04,6,0.003
2259,29/03/2019 21:19,6,0.003
2260,29/03/2019 21:34,6,0.003
2261,29/03/2019 21:49,6,0.003
2262,29/03/2019 22:04,5.94,0.003
2263,29/03/2019 22:19,5.94,0.003
2264,29/03/2019 22:34,6,0.003
2265,29/03/2019 22:49,6,0.003
2266,29/03/2019 23:04,5.94,0.003
2267,29/03/2019 23:19,5.94,0.003
2268,29/03/2019 23:34,5.94,0.003
2269,29/03/2019 23:49,5.94,0.003
2270,30/03/2019 0:04,6,0.003
2271,30/03/2019 0:19,5.94,0.003
2272,30/03/2019 0:34,5.94,0.003
2273,30/03/2019 0:49,5.94,0.003
2274,30/03/2019 1:04,5.94,0.003
2275,30/03/2019 1:19,5.94,0.003
2276,30/03/2019 1:34,5.94,0.003
2277,30/03/2019 1:49,5.94,0.003
2278,30/03/2019 2:04,5.94,0.003
2279,30/03/2019 2:19,5.94,0.003
2280,30/03/2019 2:34,5.94,0.003
2281,30/03/2019 2:49,5.94,0.003
2282,30/03/2019 3:04,5.94,0.003
2283,30/03/2019 3:19,5.94,0.003
2284,30/03/2019 3:34,5.94,0.003
2285,30/03/2019 3:49,5.94,0.003
2286,30/03/2019 4:04,5.88,0.003
2287,30/03/2019 4:19,5.94,0.003
2288,30/03/2019 4:34,5.94,0.003
2289,30/03/2019 4:49,5.88,0.003
2290,30/03/2019 5:04,5.88,0.003
2291,30/03/2019 5:19,5.88,0.003
2292,30/03/2019 5:34,5.88,0.003
2293,30/03/2019 5:49,5.88,0.003
2294,30/03/2019 6:04,5.88,0.003
2295,30/03/2019 6:19,5.88,0.003
2296,30/03/2019 6:34,5.88,0.003
2297,30/03/2019 6:49,5.81,0.003
2298,30/03/2019 7:04,5.81,0.003
2299,30/03/2019 7:19,5.81,0.003
2300,30/03/2019 7:34,5.81,0.003
2301,30/03/2019 7:49,5.81,0.003
2302,30/03/2019 8:04,5.81,0.003
2303,30/03/2019 8:19,5.81,0.003
2304,30/03/2019 8:34,5.81,0.003
2305,30/03/2019 8:49,5.81,0.003
2306,30/03/2019 9:04,5.81,0.003
2307,30/03/2019 9:19,5.81,0.003
2308,30/03/2019 9:34,5.81,0.003
2309,30/03/2019 9:49,5.81,0.003
2310,30/03/2019 10:04,5.81,0.003
2311,30/03/2019 10:19,5.81,0.003
2312,30/03/2019 10:34,5.88,0.003
2313,30/03/2019 10:49,5.88,0.003
2314,30/03/2019 11:04,5.88,0.003
2315,30/03/2019 11:19,5.88,0.003
2316,30/03/2019 11:34,5.94,0.003
2317,30/03/2019 11:49,5.94,0.003
2318,30/03/2019 12:04,6,0.003
2319,30/03/2019 12:19,6,0.003
2320,30/03/2019 12:34,6.06,0.003
2321,30/03/2019 12:49,6.06,0.003
2322,30/03/2019 13:04,6.06,0.003
2323,30/03/2019 13:19,6.13,0.003
2324,30/03/2019 13:34,6.13,0.003
2325,30/03/2019 13:49,6.19,0.003
2326,30/03/2019 14:04,6.19,0.003
2327,30/03/2019 14:19,6.19,0.003
2328,30/03/2019 14:34,6.19,0.003
2329,30/03/2019 14:49,6.19,0.003
2330,30/03/2019 15:04,6.19,0.003
2331,30/03/2019 15:19,6.19,0.003
2332,30/03/2019 15:34,6.19,0.003
2333,30/03/2019 15:49,6.19,0.003
2334,30/03/2019 16:04,6.19,0.003
2335,30/03/2019 16:19,6.19,0.003
2336,30/03/2019 16:34,6.25,0.003
2337,30/03/2019 16:49,6.25,0.003
2338,30/03/2019 17:04,6.25,0.003
2339,30/03/2019 17:19,6.25,0.003
2340,30/03/2019 17:34,6.25,0.003
2341,30/03/2019 17:49,6.25,0.003
2342,30/03/2019 18:04,6.25,0.003
2343,30/03/2019 18:19,6.25,0.003
2344,30/03/2019 18:34,6.25,0.003
2345,30/03/2019 18:49,6.25,0.003
2346,30/03/2019 19:04,6.25,0.003
2347,30/03/2019 19:19,6.25,0.003
2348,30/03/2019 19:34,6.25,0.003
2349,30/03/2019 19:49,6.25,0.003
2350,30/03/2019 20:04,6.25,0.003
2351,30/03/2019 20:19,6.25,0.003
2352,30/03/2019 20:34,6.25,0.003
2353,30/03/2019 20:49,6.25,0.003
2354,30/03/2019 21:04,6.19,0.003
2355,30/03/2019 21:19,6.25,0.003
2356,30/03/2019 21:34,6.19,0.003
2357,30/03/2019 21:49,6.19,0.003
2358,30/03/2019 22:04,6.19,0.003
2359,30/03/2019 22:19,6.19,0.003
2360,30/03/2019 22:34,6.19,0.003
2361,30/03/2019 22:49,6.19,0.003
2362,30/03/2019 23:04,6.19,0.003
2363,30/03/2019 23:19,6.19,0.003
2364,30/03/2019 23:34,6.19,0.003
2365,30/03/2019 23:49,6.19,0.003
2366,31/03/2019 0:04,6.19,0.003
2367,31/03/2019 0:19,6.19,0.003
2368,31/03/2019 0:34,6.19,0.003
2369,31/03/2019 0:49,6.13,0.003
2370,31/03/2019 1:04,6.13,0.003
2371,31/03/2019 1:19,6.13,0.003
2372,31/03/2019 1:34,6.19,0.003
2373,31/03/2019 1:49,6.13,0.003
2374,31/03/2019 2:04,6.13,0.003
2375,31/03/2019 2:19,6.13,0.003
2376,31/03/2019 2:34,6.13,0.003
2377,31/03/2019 2:49,6.13,0.003
2378,31/03/2019 3:04,6.13,0.003
2379,31/03/2019 3:19,6.13,0.003
2380,31/03/2019 3:34,6.13,0.003
2381,31/03/2019 3:49,6.13,0.003
2382,31/03/2019 4:04,6.06,0.003
2383,31/03/2019 4:19,6.06,0.003
2384,31/03/2019 4:34,6.06,0.003
2385,31/03/2019 4:49,6.06,0.003
2386,31/03/2019 5:04,6.06,0.003
2387,31/03/2019 5:19,6.13,0.003
2388,31/03/2019 5:34,6.06,0.003
2389,31/03/2019 5:49,6.06,0.003
2390,31/03/2019 6:04,6.06,0.003
2391,31/03/2019 6:19,6.06,0.003
2392,31/03/2019 6:34,6.06,0.003
2393,31/03/2019 6:49,6.06,0.003
2394,31/03/2019 7:04,6.06,0.003
2395,31/03/2019 7:19,6.06,0.003
2396,31/03/2019 7:34,6.06,0.003
2397,31/03/2019 7:49,6,0.003
2398,31/03/2019 8:04,6,0.003
2399,31/03/2019 8:19,6,0.003
2400,31/03/2019 8:34,6,0.003
2401,31/03/2019 8:49,6,0.003
2402,31/03/2019 9:04,6,0.003
2403,31/03/2019 9:19,6.06,0.003
2404,31/03/2019 9:34,6,0.003
2405,31/03/2019 9:49,6,0.003
2406,31/03/2019 10:04,6.06,0.003
2407,31/03/2019 10:19,6.06,0.003
2408,31/03/2019 10:34,6.06,0.003
2409,31/03/2019 10:49,6.06,0.003
2410,31/03/2019 11:04,6.13,0.003
2411,31/03/2019 11:19,6.13,0.003
2412,31/03/2019 11:34,6.13,0.003
2413,31/03/2019 11:49,6.19,0.003
2414,31/03/2019 12:04,6.19,0.003
2415,31/03/2019 12:19,6.19,0.003
2416,31/03/2019 12:34,6.25,0.003
2417,31/03/2019 12:49,6.25,0.003
2418,31/03/2019 13:04,6.31,0.003
2419,31/03/2019 13:19,6.31,0.003
2420,31/03/2019 13:34,6.31,0.003
2421,31/03/2019 13:49,6.38,0.003
2422,31/03/2019 14:04,6.38,0.003
2423,31/03/2019 14:19,6.44,0.003
2424,31/03/2019 14:34,6.44,0.003
2425,31/03/2019 14:49,6.44,0.003
2426,31/03/2019 15:04,6.44,0.003
2427,31/03/2019 15:19,6.44,0.003
2428,31/03/2019 15:34,6.44,0.003
2429,31/03/2019 15:49,6.44,0.003
2430,31/03/2019 16:04,6.44,0.003
2431,31/03/2019 16:19,6.44,0.003
2432,31/03/2019 16:34,6.44,0.003
2433,31/03/2019 16:49,6.5,0.003
2434,31/03/2019 17:04,6.5,0.003
2435,31/03/2019 17:19,6.5,0.003
2436,31/03/2019 17:34,6.44,0.003
2437,31/03/2019 17:49,6.5,0.003
2438,31/03/2019 18:04,6.5,0.003
2439,31/03/2019 18:19,6.44,0.003
2440,31/03/2019 18:34,6.44,0.003
2441,31/03/2019 18:49,6.44,0.003
2442,31/03/2019 19:04,6.5,0.003
2443,31/03/2019 19:19,6.44,0.003
2444,31/03/2019 19:34,6.44,0.003
2445,31/03/2019 19:49,6.44,0.003
2446,31/03/2019 20:04,6.44,0.003
2447,31/03/2019 20:19,6.44,0.003
2448,31/03/2019 20:34,6.44,0.003
2449,31/03/2019 20:49,6.38,0.003
2450,31/03/2019 21:04,6.44,0.003
2451,31/03/2019 21:19,6.38,0.003
2452,31/03/2019 21:34,6.38,0.003
2453,31/03/2019 21:49,6.38,0.003
2454,31/03/2019 22:04,6.38,0.003
2455,31/03/2019 22:19,6.38,0.003
2456,31/03/2019 22:34,6.38,0.003
2457,31/03/2019 22:49,6.38,0.003
2458,31/03/2019 23:04,6.31,0.003
2459,31/03/2019 23:19,6.31,0.003
2460,31/03/2019 23:34,6.31,0.003
2461,31/03/2019 23:49,6.31,0.003
2462,01/04/2019 0:04,6.31,0.003
2463,01/04/2019 0:19,6.31,0.003
2464,01/04/2019 0:34,6.31,0.003
2465,01/04/2019 0:49,6.31,0.003
2466,01/04/2019 1:04,6.31,0.003
