Rec #,Date/Time,Temperature(degC),Pressure(psi)
179,2022-11-24 4:21,5,0.011
180,2022-11-24 4:26,5,0.011
181,2022-11-24 4:31,5,0.011
182,2022-11-24 4:36,5.06,0.011
183,2022-11-24 4:41,5.06,0.011
184,2022-11-24 4:46,5.06,0.011
185,2022-11-24 4:51,5.06,0.011
186,2022-11-24 4:56,5.06,0.011
187,2022-11-24 5:01,5.06,0.011
188,2022-11-24 5:06,5.06,0.011
189,2022-11-24 5:11,5.06,0.011
190,2022-11-24 5:16,5.06,0.011
191,2022-11-24 5:21,5.06,0.011
192,2022-11-24 5:26,5.06,0.011
193,2022-11-24 5:31,5.06,0.011
194,2022-11-24 5:36,5.06,0.011
195,2022-11-24 5:41,5.06,0.011
196,2022-11-24 5:46,5.06,0.011
197,2022-11-24 5:51,5.06,0.011
198,2022-11-24 5:56,5,0.011
199,2022-11-24 6:01,5,0.011
200,2022-11-24 6:06,5,0.011
201,2022-11-24 6:11,5,0.011
202,2022-11-24 6:16,5,0.011
203,2022-11-24 6:21,5,0.011
204,2022-11-24 6:26,5,0.011
205,2022-11-24 6:31,5,0.011
206,2022-11-24 6:36,5,0.011
207,2022-11-24 6:41,5.06,0.011
208,2022-11-24 6:46,5.06,0.011
209,2022-11-24 6:51,5.06,0.011
210,2022-11-24 6:56,5.06,0.011
211,2022-11-24 7:01,5.06,0.011
212,2022-11-24 7:06,5.06,0.011
213,2022-11-24 7:11,5.06,0.011
214,2022-11-24 7:16,5.06,0.011
215,2022-11-24 7:21,5.06,0.011
216,2022-11-24 7:26,5.06,0.011
217,2022-11-24 7:31,5.06,0.011
218,2022-11-24 7:36,5.06,0.011
219,2022-11-24 7:41,5.06,0.011
220,2022-11-24 7:46,5,0.011
221,2022-11-24 7:51,5,0.011
222,2022-11-24 7:56,5,0.011
223,2022-11-24 8:01,4.94,0.011
224,2022-11-24 8:06,4.94,0.011
225,2022-11-24 8:11,4.94,0.011
226,2022-11-24 8:16,5,0.011
227,2022-11-24 8:21,5,0.011
228,2022-11-24 8:26,5,0.011
229,2022-11-24 8:31,5,0.011
230,2022-11-24 8:36,5,0.011
231,2022-11-24 8:41,5.06,0.011
232,2022-11-24 8:46,5.06,0.011
233,2022-11-24 8:51,5.06,0.011
234,2022-11-24 8:56,5.06,0.011
235,2022-11-24 9:01,4.94,0.011
236,2022-11-24 9:06,5,0.011
237,2022-11-24 9:11,5,0.011
238,2022-11-24 9:16,5,0.011
239,2022-11-24 9:21,5,0.011
240,2022-11-24 9:26,5,0.011
241,2022-11-24 9:31,5,0.011
242,2022-11-24 9:36,5,0.011
243,2022-11-24 9:41,5,0.011
244,2022-11-24 9:46,5,0.011
245,2022-11-24 9:51,5,0.011
246,2022-11-24 9:56,5,0.011
247,2022-11-24 10:01,5,0.011
248,2022-11-24 10:06,5,0.011
249,2022-11-24 10:11,5,0.011
250,2022-11-24 10:16,5,0.011
251,2022-11-24 10:21,5,0.011
252,2022-11-24 10:26,5,0.011
253,2022-11-24 10:31,5,0.011
254,2022-11-24 10:36,5,0.011
255,2022-11-24 10:41,5,0.011
256,2022-11-24 10:46,5.06,0.011
257,2022-11-24 10:51,5,0.011
258,2022-11-24 10:56,5.06,0.011
259,2022-11-24 11:01,5.06,0.011
260,2022-11-24 11:06,5.06,0.011
261,2022-11-24 11:11,5,0.011
262,2022-11-24 11:16,5,0.011
263,2022-11-24 11:21,5,0.011
264,2022-11-24 11:26,5,0.011
265,2022-11-24 11:31,5,0.011
266,2022-11-24 11:36,5,0.011
267,2022-11-24 11:41,5,0.011
268,2022-11-24 11:46,5.06,0.011
269,2022-11-24 11:51,5,0.011
270,2022-11-24 11:56,5,0.011
271,2022-11-24 12:01,5,0.011
272,2022-11-24 12:06,5,0.011
273,2022-11-24 12:11,5,0.011
274,2022-11-24 12:16,5,0.011
275,2022-11-24 12:21,5,0.011
276,2022-11-24 12:26,5,0.011
277,2022-11-24 12:31,5.06,0.011
278,2022-11-24 12:36,5,0.011
279,2022-11-24 12:41,5,0.011
280,2022-11-24 12:46,5,0.011
281,2022-11-24 12:51,5,0.011
282,2022-11-24 12:56,5,0.011
283,2022-11-24 13:01,5.06,0.011
284,2022-11-24 13:06,5.06,0.011
285,2022-11-24 13:11,5.06,0.011
286,2022-11-24 13:16,5.06,0.011
287,2022-11-24 13:21,5.06,0.011
288,2022-11-24 13:26,5.06,0.011
289,2022-11-24 13:31,5,0.011
290,2022-11-24 13:36,5,0.011
291,2022-11-24 13:41,5,0.011
292,2022-11-24 13:46,5,0.011
293,2022-11-24 13:51,5,0.011
294,2022-11-24 13:56,5,0.011
295,2022-11-24 14:01,5,0.011
296,2022-11-24 14:06,5,0.011
297,2022-11-24 14:11,5.06,0.011
298,2022-11-24 14:16,5.06,0.011
299,2022-11-24 14:21,5.06,0.011
300,2022-11-24 14:26,5.06,0.011
301,2022-11-24 14:31,5.06,0.011
302,2022-11-24 14:36,5.06,0.011
303,2022-11-24 14:41,5.06,0.011
304,2022-11-24 14:46,5.06,0.011
305,2022-11-24 14:51,5.06,0.011
306,2022-11-24 14:56,5.06,0.011
307,2022-11-24 15:01,5.06,0.011
308,2022-11-24 15:06,5.06,0.011
309,2022-11-24 15:11,5.06,0.011
310,2022-11-24 15:16,5.06,0.011
311,2022-11-24 15:21,5.06,0.011
312,2022-11-24 15:26,5.06,0.011
313,2022-11-24 15:31,5.06,0.011
314,2022-11-24 15:36,5.06,0.011
315,2022-11-24 15:41,5.06,0.011
316,2022-11-24 15:46,5.06,0.011
317,2022-11-24 15:51,5.06,0.011
318,2022-11-24 15:56,5.06,0.011
319,2022-11-24 16:01,5.06,0.011
320,2022-11-24 16:06,5.13,0.011
321,2022-11-24 16:11,5.13,0.011
322,2022-11-24 16:16,5.13,0.011
323,2022-11-24 16:21,5.13,0.011
324,2022-11-24 16:26,5.13,0.011
325,2022-11-24 16:31,5.13,0.011
326,2022-11-24 16:36,5.13,0.011
327,2022-11-24 16:41,5.13,0.011
328,2022-11-24 16:46,5.13,0.011
329,2022-11-24 16:51,5.13,0.011
330,2022-11-24 16:56,5.13,0.011
331,2022-11-24 17:01,5.13,0.011
332,2022-11-24 17:06,5.13,0.011
333,2022-11-24 17:11,5.13,0.011
334,2022-11-24 17:16,5.13,0.011
335,2022-11-24 17:21,5.13,0.011
336,2022-11-24 17:26,5.13,0.011
337,2022-11-24 17:31,5.13,0.011
338,2022-11-24 17:36,5.13,0.011
339,2022-11-24 17:41,5.13,0.011
340,2022-11-24 17:46,5.13,0.011
341,2022-11-24 17:51,5.19,0.011
342,2022-11-24 17:56,5.13,0.011
343,2022-11-24 18:01,5.13,0.011
344,2022-11-24 18:06,5.13,0.011
345,2022-11-24 18:11,5.13,0.011
346,2022-11-24 18:16,5.13,0.011
347,2022-11-24 18:21,5.13,0.011
348,2022-11-24 18:26,5.13,0.011
349,2022-11-24 18:31,5.13,0.011
350,2022-11-24 18:36,5.13,0.011
351,2022-11-24 18:41,5.13,0.011
352,2022-11-24 18:46,5.13,0.011
353,2022-11-24 18:51,5.13,0.011
354,2022-11-24 18:56,5.13,0.011
355,2022-11-24 19:01,5.13,0.011
356,2022-11-24 19:06,5.13,0.011
357,2022-11-24 19:11,5.13,0.011
358,2022-11-24 19:16,5.13,0.011
359,2022-11-24 19:21,5.19,0.011
360,2022-11-24 19:26,5.19,0.011
361,2022-11-24 19:31,5.13,0.011
362,2022-11-24 19:36,5.13,0.011
363,2022-11-24 19:41,5.13,0.011
364,2022-11-24 19:46,5.13,0.011
365,2022-11-24 19:51,5.13,0.011
366,2022-11-24 19:56,5.13,0.011
367,2022-11-24 20:01,5.13,0.011
368,2022-11-24 20:06,5.13,0.011
369,2022-11-24 20:11,5.13,0.011
370,2022-11-24 20:16,5.13,0.011
371,2022-11-24 20:21,5.13,0.011
372,2022-11-24 20:26,5.13,0.011
373,2022-11-24 20:31,5.13,0.011
374,2022-11-24 20:36,5.13,0.011
375,2022-11-24 20:41,5.13,0.011
376,2022-11-24 20:46,5.13,0.011
377,2022-11-24 20:51,5.19,0.011
378,2022-11-24 20:56,5.19,0.011
379,2022-11-24 21:01,5.19,0.011
380,2022-11-24 21:06,5.13,0.011
381,2022-11-24 21:11,5.13,0.011
382,2022-11-24 21:16,5.19,0.011
383,2022-11-24 21:21,5.19,0.011
384,2022-11-24 21:26,5.13,0.011
385,2022-11-24 21:31,5.13,0.011
386,2022-11-24 21:36,5.13,0.011
387,2022-11-24 21:41,5.13,0.011
388,2022-11-24 21:46,5.13,0.011
389,2022-11-24 21:51,5.13,0.011
390,2022-11-24 21:56,5.13,0.011
391,2022-11-24 22:01,5.13,0.011
392,2022-11-24 22:06,5.13,0.011
393,2022-11-24 22:11,5.13,0.011
394,2022-11-24 22:16,5.13,0.011
395,2022-11-24 22:21,5.13,0.011
396,2022-11-24 22:26,5.13,0.011
397,2022-11-24 22:31,5.13,0.011
398,2022-11-24 22:36,5.13,0.011
399,2022-11-24 22:41,5.13,0.011
400,2022-11-24 22:46,5.13,0.011
401,2022-11-24 22:51,5.13,0.011
402,2022-11-24 22:56,5.13,0.011
403,2022-11-24 23:01,5.13,0.011
404,2022-11-24 23:06,5.13,0.011
405,2022-11-24 23:11,5.13,0.011
406,2022-11-24 23:16,5.13,0.011
407,2022-11-24 23:21,5.13,0.011
408,2022-11-24 23:26,5.19,0.011
409,2022-11-24 23:31,5.19,0.011
410,2022-11-24 23:36,5.19,0.011
411,2022-11-24 23:41,5.19,0.011
412,2022-11-24 23:46,5.19,0.011
413,2022-11-24 23:51,5.19,0.011
414,2022-11-24 23:56,5.19,0.011
415,2022-11-25 0:01,5.19,0.011
416,2022-11-25 0:06,5.19,0.011
417,2022-11-25 0:11,5.19,0.011
418,2022-11-25 0:16,5.19,0.011
419,2022-11-25 0:21,5.25,0.011
420,2022-11-25 0:26,5.25,0.011
421,2022-11-25 0:31,5.25,0.011
422,2022-11-25 0:36,5.25,0.011
423,2022-11-25 0:41,5.25,0.011
424,2022-11-25 0:46,5.25,0.011
425,2022-11-25 0:51,5.25,0.011
426,2022-11-25 0:56,5.25,0.011
427,2022-11-25 1:01,5.25,0.011
428,2022-11-25 1:06,5.25,0.011
429,2022-11-25 1:11,5.25,0.011
430,2022-11-25 1:16,5.25,0.011
431,2022-11-25 1:21,5.31,0.011
432,2022-11-25 1:26,5.31,0.011
433,2022-11-25 1:31,5.31,0.011
434,2022-11-25 1:36,5.31,0.011
435,2022-11-25 1:41,5.25,0.011
436,2022-11-25 1:46,5.31,0.011
437,2022-11-25 1:51,5.38,0.011
438,2022-11-25 1:56,5.38,0.011
439,2022-11-25 2:01,5.31,0.011
440,2022-11-25 2:06,5.31,0.011
441,2022-11-25 2:11,5.31,0.011
442,2022-11-25 2:16,5.31,0.011
443,2022-11-25 2:21,5.31,0.011
444,2022-11-25 2:26,5.31,0.011
445,2022-11-25 2:31,5.38,0.011
446,2022-11-25 2:36,5.38,0.011
447,2022-11-25 2:41,5.38,0.011
448,2022-11-25 2:46,5.38,0.011
449,2022-11-25 2:51,5.38,0.011
450,2022-11-25 2:56,5.38,0.011
451,2022-11-25 3:01,5.38,0.011
452,2022-11-25 3:06,5.38,0.011
453,2022-11-25 3:11,5.38,0.011
454,2022-11-25 3:16,5.31,0.011
455,2022-11-25 3:21,5.38,0.011
456,2022-11-25 3:26,5.38,0.011
457,2022-11-25 3:31,5.38,0.011
458,2022-11-25 3:36,5.38,0.011
459,2022-11-25 3:41,5.38,0.011
460,2022-11-25 3:46,5.38,0.011
461,2022-11-25 3:51,5.44,0.011
462,2022-11-25 3:56,5.38,0.011
463,2022-11-25 4:01,5.38,0.011
464,2022-11-25 4:06,5.44,0.011
465,2022-11-25 4:11,5.38,0.011
466,2022-11-25 4:16,5.44,0.011
467,2022-11-25 4:21,5.44,0.011
468,2022-11-25 4:26,5.44,0.011
469,2022-11-25 4:31,5.44,0.011
470,2022-11-25 4:36,5.44,0.011
471,2022-11-25 4:41,5.5,0.011
472,2022-11-25 4:46,5.5,0.011
473,2022-11-25 4:51,5.44,0.011
474,2022-11-25 4:56,5.5,0.011
475,2022-11-25 5:01,5.44,0.011
476,2022-11-25 5:06,5.44,0.011
477,2022-11-25 5:11,5.44,0.011
478,2022-11-25 5:16,5.44,0.011
479,2022-11-25 5:21,5.44,0.011
480,2022-11-25 5:26,5.5,0.011
481,2022-11-25 5:31,5.5,0.011
482,2022-11-25 5:36,5.5,0.011
483,2022-11-25 5:41,5.5,0.011
484,2022-11-25 5:46,5.5,0.011
485,2022-11-25 5:51,5.5,0.011
486,2022-11-25 5:56,5.5,0.011
487,2022-11-25 6:01,5.5,0.011
488,2022-11-25 6:06,5.5,0.011
489,2022-11-25 6:11,5.5,0.011
490,2022-11-25 6:16,5.5,0.011
491,2022-11-25 6:21,5.56,0.011
492,2022-11-25 6:26,5.5,0.011
493,2022-11-25 6:31,5.5,0.011
494,2022-11-25 6:36,5.5,0.011
495,2022-11-25 6:41,5.5,0.011
496,2022-11-25 6:46,5.56,0.011
497,2022-11-25 6:51,5.56,0.011
498,2022-11-25 6:56,5.63,0.011
499,2022-11-25 7:01,5.63,0.011
500,2022-11-25 7:06,5.63,0.011
501,2022-11-25 7:11,5.63,0.011
502,2022-11-25 7:16,5.63,0.011
503,2022-11-25 7:21,5.63,0.011
504,2022-11-25 7:26,5.69,0.011
505,2022-11-25 7:31,5.69,0.011
506,2022-11-25 7:36,5.69,0.011
507,2022-11-25 7:41,5.69,0.011
508,2022-11-25 7:46,5.69,0.011
509,2022-11-25 7:51,5.69,0.011
510,2022-11-25 7:56,5.69,0.011
511,2022-11-25 8:01,5.69,0.011
512,2022-11-25 8:06,5.69,0.011
513,2022-11-25 8:11,5.69,0.011
514,2022-11-25 8:16,5.69,0.011
515,2022-11-25 8:21,5.69,0.011
516,2022-11-25 8:26,5.63,0.011
517,2022-11-25 8:31,5.63,0.011
518,2022-11-25 8:36,5.69,0.011
519,2022-11-25 8:41,5.63,0.011
520,2022-11-25 8:46,5.63,0.011
521,2022-11-25 8:51,5.69,0.011
522,2022-11-25 8:56,5.69,0.011
523,2022-11-25 9:01,5.69,0.011
524,2022-11-25 9:06,5.69,0.011
525,2022-11-25 9:11,5.69,0.011
526,2022-11-25 9:16,5.69,0.011
527,2022-11-25 9:21,5.69,0.011
528,2022-11-25 9:26,5.69,0.011
529,2022-11-25 9:31,5.69,0.011
530,2022-11-25 9:36,5.69,0.011
531,2022-11-25 9:41,5.69,0.011
532,2022-11-25 9:46,5.69,0.011
533,2022-11-25 9:51,5.69,0.011
534,2022-11-25 9:56,5.69,0.011
535,2022-11-25 10:01,5.69,0.011
536,2022-11-25 10:06,5.69,0.011
537,2022-11-25 10:11,5.69,0.011
538,2022-11-25 10:16,5.69,0.011
539,2022-11-25 10:21,5.69,0.011
540,2022-11-25 10:26,5.69,0.011
541,2022-11-25 10:31,5.69,0.011
542,2022-11-25 10:36,5.69,0.011
543,2022-11-25 10:41,5.69,0.011
544,2022-11-25 10:46,5.69,0.011
545,2022-11-25 10:51,5.69,0.011
546,2022-11-25 10:56,5.69,0.011
547,2022-11-25 11:01,5.69,0.011
548,2022-11-25 11:06,5.69,0.011
549,2022-11-25 11:11,5.69,0.011
550,2022-11-25 11:16,5.69,0.011
551,2022-11-25 11:21,5.69,0.011
552,2022-11-25 11:26,5.69,0.011
553,2022-11-25 11:31,5.69,0.011
554,2022-11-25 11:36,5.69,0.011
555,2022-11-25 11:41,5.69,0.011
556,2022-11-25 11:46,5.69,0.011
557,2022-11-25 11:51,5.69,0.011
558,2022-11-25 11:56,5.69,0.011
559,2022-11-25 12:01,5.69,0.011
560,2022-11-25 12:06,5.69,0.011
561,2022-11-25 12:11,5.69,0.011
562,2022-11-25 12:16,5.69,0.011
563,2022-11-25 12:21,5.75,0.011
564,2022-11-25 12:26,5.75,0.011
565,2022-11-25 12:31,5.75,0.011
566,2022-11-25 12:36,5.69,0.011
567,2022-11-25 12:41,5.69,0.011
568,2022-11-25 12:46,5.69,0.011
569,2022-11-25 12:51,5.63,0.011
570,2022-11-25 12:56,5.63,0.011
571,2022-11-25 13:01,5.63,0.011
572,2022-11-25 13:06,5.63,0.011
573,2022-11-25 13:11,5.63,0.011
574,2022-11-25 13:16,5.63,0.011
575,2022-11-25 13:21,5.69,0.011
576,2022-11-25 13:26,5.63,0.011
577,2022-11-25 13:31,5.69,0.011
578,2022-11-25 13:36,5.69,0.011
579,2022-11-25 13:41,5.69,0.011
580,2022-11-25 13:46,5.69,0.011
581,2022-11-25 13:51,5.69,0.011
582,2022-11-25 13:56,5.69,0.011
583,2022-11-25 14:01,5.69,0.011
584,2022-11-25 14:06,5.75,0.011
585,2022-11-25 14:11,5.69,0.011
586,2022-11-25 14:16,5.69,0.011
587,2022-11-25 14:21,5.69,0.011
588,2022-11-25 14:26,5.69,0.011
589,2022-11-25 14:31,5.69,0.011
590,2022-11-25 14:36,5.69,0.011
591,2022-11-25 14:41,5.69,0.011
592,2022-11-25 14:46,5.69,0.011
593,2022-11-25 14:51,5.69,0.011
594,2022-11-25 14:56,5.69,0.011
595,2022-11-25 15:01,5.69,0.011
596,2022-11-25 15:06,5.69,0.011
597,2022-11-25 15:11,5.69,0.011
598,2022-11-25 15:16,5.69,0.011
599,2022-11-25 15:21,5.69,0.011
600,2022-11-25 15:26,5.69,0.011
601,2022-11-25 15:31,5.69,0.011
602,2022-11-25 15:36,5.63,0.011
603,2022-11-25 15:41,5.63,0.011
604,2022-11-25 15:46,5.63,0.011
605,2022-11-25 15:51,5.63,0.011
606,2022-11-25 15:56,5.63,0.011
607,2022-11-25 16:01,5.63,0.011
608,2022-11-25 16:06,5.63,0.011
609,2022-11-25 16:11,5.63,0.011
610,2022-11-25 16:16,5.63,0.011
611,2022-11-25 16:21,5.63,0.011
612,2022-11-25 16:26,5.56,0.011
613,2022-11-25 16:31,5.56,0.011
614,2022-11-25 16:36,5.56,0.011
615,2022-11-25 16:41,5.56,0.011
616,2022-11-25 16:46,5.56,0.011
617,2022-11-25 16:51,5.56,0.011
618,2022-11-25 16:56,5.56,0.011
619,2022-11-25 17:01,5.5,0.011
620,2022-11-25 17:06,5.56,0.011
621,2022-11-25 17:11,5.56,0.011
622,2022-11-25 17:16,5.56,0.011
623,2022-11-25 17:21,5.56,0.011
624,2022-11-25 17:26,5.56,0.011
625,2022-11-25 17:31,5.56,0.011
626,2022-11-25 17:36,5.5,0.011
627,2022-11-25 17:41,5.5,0.011
628,2022-11-25 17:46,5.5,0.011
629,2022-11-25 17:51,5.5,0.011
630,2022-11-25 17:56,5.5,0.011
631,2022-11-25 18:01,5.5,0.011
632,2022-11-25 18:06,5.5,0.011
633,2022-11-25 18:11,5.44,0.011
634,2022-11-25 18:16,5.5,0.011
635,2022-11-25 18:21,5.44,0.011
636,2022-11-25 18:26,5.44,0.011
637,2022-11-25 18:31,5.44,0.011
638,2022-11-25 18:36,5.44,0.011
639,2022-11-25 18:41,5.44,0.011
640,2022-11-25 18:46,5.44,0.011
641,2022-11-25 18:51,5.44,0.011
642,2022-11-25 18:56,5.44,0.011
643,2022-11-25 19:01,5.44,0.011
644,2022-11-25 19:06,5.44,0.011
645,2022-11-25 19:11,5.44,0.011
646,2022-11-25 19:16,5.38,0.011
647,2022-11-25 19:21,5.44,0.011
648,2022-11-25 19:26,5.38,0.011
649,2022-11-25 19:31,5.38,0.011
650,2022-11-25 19:36,5.38,0.011
651,2022-11-25 19:41,5.44,0.011
652,2022-11-25 19:46,5.44,0.011
653,2022-11-25 19:51,5.38,0.011
654,2022-11-25 19:56,5.38,0.011
655,2022-11-25 20:01,5.38,0.011
656,2022-11-25 20:06,5.38,0.011
657,2022-11-25 20:11,5.38,0.011
658,2022-11-25 20:16,5.38,0.011
659,2022-11-25 20:21,5.38,0.011
660,2022-11-25 20:26,5.38,0.011
661,2022-11-25 20:31,5.38,0.011
662,2022-11-25 20:36,5.38,0.011
663,2022-11-25 20:41,5.38,0.011
664,2022-11-25 20:46,5.38,0.011
665,2022-11-25 20:51,5.38,0.011
666,2022-11-25 20:56,5.38,0.011
667,2022-11-25 21:01,5.38,0.011
668,2022-11-25 21:06,5.38,0.011
669,2022-11-25 21:11,5.38,0.011
670,2022-11-25 21:16,5.31,0.011
671,2022-11-25 21:21,5.38,0.011
672,2022-11-25 21:26,5.31,0.011
673,2022-11-25 21:31,5.31,0.011
